stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2019-09-02,5.41,8.25,0.84
2317,2019-09-03,5.43,8.21,0.84
2317,2019-09-04,5.38,8.28,0.85
2317,2019-09-05,5.34,8.35,0.85
2317,2019-09-06,5.33,8.36,0.85
2317,2019-09-09,5.35,8.33,0.85
2317,2019-09-10,5.4,8.26,0.84
2317,2019-09-11,5.37,8.31,0.85
2317,2019-09-12,5.26,8.47,0.87
2317,2019-09-16,5.26,8.47,0.87
2317,2019-09-17,5.36,8.32,0.85
2317,2019-09-18,5.38,8.29,0.85
2317,2019-09-19,5.44,8.19,0.84
2317,2019-09-20,5.37,8.31,0.85
2317,2019-09-23,5.35,8.33,0.85
2317,2019-09-24,5.34,8.35,0.85
2317,2019-09-25,5.35,8.34,0.85
2317,2019-09-26,5.41,8.25,0.84
2317,2019-09-27,5.46,8.16,0.83
