stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2018-04-02,5.11,11.0,1.41
2317,2018-04-03,5.16,10.89,1.39
2317,2018-04-09,5.15,10.91,1.4
2317,2018-04-10,5.17,10.86,1.39
2317,2018-04-11,5.15,10.9,1.4
2317,2018-04-12,5.18,10.84,1.39
2317,2018-04-13,5.17,10.86,1.39
2317,2018-04-16,5.14,10.94,1.4
2317,2018-04-17,5.2,10.8,1.38
2317,2018-04-18,5.31,10.59,1.36
2317,2018-04-19,5.29,10.61,1.36
2317,2018-04-20,5.36,10.49,1.34
2317,2018-04-23,5.42,10.36,1.33
2317,2018-04-24,5.58,10.06,1.29
2317,2018-04-25,5.6,10.04,1.28
2317,2018-04-26,5.58,10.06,1.29
2317,2018-04-27,5.52,10.17,1.3
2317,2018-04-30,5.43,10.35,1.32
