stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2023-09-01,4.93,11.96,1.07
2317,2023-09-04,4.98,11.85,1.06
2317,2023-09-05,4.95,11.9,1.06
2317,2023-09-06,5.0,11.79,1.06
2317,2023-09-07,5.02,11.74,1.05
2317,2023-09-08,5.0,11.79,1.06
2317,2023-09-11,5.05,11.68,1.05
2317,2023-09-12,4.93,11.96,1.07
2317,2023-09-13,5.0,11.79,1.06
2317,2023-09-14,4.98,11.85,1.06
2317,2023-09-15,5.0,11.79,1.06
2317,2023-09-18,4.98,11.85,1.06
2317,2023-09-19,4.98,11.85,1.06
2317,2023-09-20,5.0,11.79,1.06
2317,2023-09-21,5.05,11.68,1.05
2317,2023-09-22,5.05,11.68,1.05
2317,2023-09-25,5.02,11.74,1.05
2317,2023-09-26,5.1,11.57,1.04
2317,2023-09-27,5.1,11.57,1.04
2317,2023-09-28,5.1,11.57,1.04
