stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2023-03-01,5.1,9.69,0.98
2317,2023-03-02,5.07,9.73,0.98
2317,2023-03-03,5.07,9.73,0.98
2317,2023-03-06,5.02,9.83,0.99
2317,2023-03-07,4.95,9.97,1.0
2317,2023-03-08,5.0,9.88,0.99
2317,2023-03-09,5.07,9.73,0.98
2317,2023-03-10,5.1,9.69,0.98
2317,2023-03-13,5.05,9.78,0.99
2317,2023-03-14,5.1,9.69,0.98
2317,2023-03-15,5.07,9.73,0.98
2317,2023-03-16,5.1,9.69,0.98
2317,2023-03-17,5.02,10.14,0.99
2317,2023-03-20,5.07,10.04,0.98
2317,2023-03-21,5.02,10.14,0.99
2317,2023-03-22,5.12,10.14,0.99
2317,2023-03-23,5.12,10.14,0.99
2317,2023-03-24,5.02,10.33,1.01
2317,2023-03-27,5.12,10.14,0.99
2317,2023-03-28,5.15,10.09,0.98
2317,2023-03-29,5.12,10.14,0.99
2317,2023-03-30,5.07,10.24,1.0
2317,2023-03-31,5.1,10.19,0.99
