stock_id,date,dividend_yield,pe_ratio,pb_ratio
2317,2019-01-02,2.85,7.04,0.84
2317,2019-01-03,2.9,6.92,0.83
2317,2019-01-04,2.96,6.79,0.81
2317,2019-01-07,2.89,6.96,0.83
2317,2019-01-08,2.92,6.89,0.83
2317,2019-01-09,2.86,7.02,0.84
2317,2019-01-10,2.89,6.96,0.83
2317,2019-01-11,2.88,6.97,0.84
2317,2019-01-14,2.91,6.9,0.83
2317,2019-01-15,2.84,7.06,0.85
2317,2019-01-16,2.85,7.05,0.85
2317,2019-01-17,2.84,7.07,0.85
2317,2019-01-18,2.82,7.11,0.85
2317,2019-01-21,2.81,7.15,0.86
2317,2019-01-22,2.83,7.1,0.85
2317,2019-01-23,2.87,7.0,0.84
2317,2019-01-24,2.86,7.03,0.84
2317,2019-01-25,2.83,7.1,0.85
2317,2019-01-28,2.82,7.11,0.85
2317,2019-01-29,2.86,7.02,0.84
2317,2019-01-30,2.86,7.03,0.84
