stock_id,date,open,high,low,close,volume
2308,2024-02-01,282.0,285.0,281.5,285.0,7066946
2308,2024-02-02,287.0,289.0,286.0,286.0,5289846
2308,2024-02-05,283.5,288.5,282.5,287.5,6106707
2308,2024-02-15,293.5,293.5,282.0,284.5,19721647
2308,2024-02-16,286.0,292.5,286.0,291.5,9407600
2308,2024-02-19,293.0,295.0,291.0,292.0,5961549
2308,2024-02-20,290.5,293.5,290.5,292.5,4407718
2308,2024-02-21,289.0,291.5,288.5,291.0,5320711
2308,2024-02-22,291.0,294.0,291.0,293.5,4660197
2308,2024-02-23,294.0,295.0,292.0,292.5,9220841
2308,2024-02-26,291.5,295.0,291.0,295.0,3863805
2308,2024-02-27,293.5,294.0,287.5,289.0,8126901
2308,2024-02-29,288.0,294.5,287.0,294.5,8897414
