stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2021-05-03,3.02,17.55,2.63
2303,2021-05-04,2.93,18.08,2.71
2303,2021-05-05,3.09,17.15,2.57
2303,2021-05-06,3.12,16.99,2.55
2303,2021-05-07,2.96,17.88,2.68
2303,2021-05-10,3.05,17.38,2.61
2303,2021-05-11,3.27,16.23,2.44
2303,2021-05-12,3.45,15.35,2.3
2303,2021-05-13,3.36,15.75,2.36
2303,2021-05-14,3.42,15.5,2.33
2303,2021-05-17,3.64,14.55,2.18
2303,2021-05-18,3.31,15.99,2.4
2303,2021-05-19,3.31,15.99,2.4
2303,2021-05-20,3.44,15.4,2.31
2303,2021-05-21,3.41,15.55,2.33
2303,2021-05-24,3.29,16.13,2.42
2303,2021-05-25,3.08,17.19,2.58
2303,2021-05-26,3.12,16.99,2.55
2303,2021-05-27,3.16,16.75,2.51
2303,2021-05-28,3.05,17.35,2.6
2303,2021-05-31,3.02,17.55,2.63
