stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2017-10-02,3.3,18.7,0.87
2303,2017-10-03,3.16,19.51,0.91
2303,2017-10-05,3.18,19.38,0.9
2303,2017-10-06,3.22,19.2,0.89
2303,2017-10-11,3.16,19.51,0.91
2303,2017-10-12,3.14,19.63,0.91
2303,2017-10-13,3.13,19.69,0.92
2303,2017-10-16,3.13,19.69,0.92
2303,2017-10-17,3.14,19.63,0.91
2303,2017-10-18,3.13,19.69,0.92
2303,2017-10-19,3.19,19.32,0.9
2303,2017-10-20,3.22,19.2,0.89
2303,2017-10-23,3.21,19.26,0.9
2303,2017-10-24,3.22,19.2,0.89
2303,2017-10-25,3.23,19.14,0.89
2303,2017-10-26,3.22,19.2,0.89
2303,2017-10-27,3.24,18.18,0.88
2303,2017-10-30,3.16,18.59,0.9
2303,2017-10-31,3.23,18.24,0.89
