stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2024-04-01,5.8,10.62,1.8
2303,2024-04-02,5.76,10.7,1.82
2303,2024-04-03,5.81,10.6,1.8
2303,2024-04-08,5.76,10.7,1.82
2303,2024-04-09,5.73,10.76,1.83
2303,2024-04-10,5.64,10.92,1.86
2303,2024-04-11,5.71,10.78,1.83
2303,2024-04-12,5.69,10.82,1.84
2303,2024-04-15,5.81,10.6,1.8
2303,2024-04-16,5.99,10.29,1.75
2303,2024-04-17,5.96,10.33,1.75
2303,2024-04-18,5.98,10.31,1.75
2303,2024-04-19,6.11,10.08,1.71
2303,2024-04-22,6.13,10.04,1.71
2303,2024-04-23,6.16,10.0,1.7
2303,2024-04-24,5.98,10.31,1.75
2303,2024-04-25,6.06,11.22,1.64
2303,2024-04-26,6.02,11.29,1.65
2303,2024-04-29,5.95,11.43,1.67
2303,2024-04-30,5.92,11.5,1.68
