stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2024-06-03,5.45,12.47,1.82
2303,2024-06-04,5.52,12.31,1.8
2303,2024-06-05,5.61,12.13,1.77
2303,2024-06-06,5.54,12.29,1.8
2303,2024-06-07,5.44,12.49,1.83
2303,2024-06-11,5.44,12.49,1.83
2303,2024-06-12,5.46,12.45,1.82
2303,2024-06-13,5.32,12.79,1.87
2303,2024-06-14,5.33,12.77,1.87
2303,2024-06-17,5.29,12.86,1.88
2303,2024-06-18,5.28,12.88,1.88
2303,2024-06-19,5.28,12.88,1.88
2303,2024-06-20,5.22,13.04,1.91
2303,2024-06-21,5.2,13.08,1.91
2303,2024-06-24,5.28,12.88,1.88
2303,2024-06-25,5.32,12.79,1.87
2303,2024-06-26,5.3,12.83,1.88
2303,2024-06-27,5.32,12.79,1.87
2303,2024-06-28,5.39,12.63,1.85
