stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2017-09-01,3.12,19.81,0.92
2303,2017-09-04,3.03,20.37,0.95
2303,2017-09-05,3.03,20.37,0.95
2303,2017-09-06,3.12,19.81,0.92
2303,2017-09-07,3.07,20.12,0.94
2303,2017-09-08,3.08,20.06,0.93
2303,2017-09-11,3.12,19.81,0.92
2303,2017-09-12,3.14,19.63,0.91
2303,2017-09-13,3.18,19.38,0.9
2303,2017-09-14,3.14,19.63,0.91
2303,2017-09-15,3.22,19.2,0.89
2303,2017-09-18,3.14,19.63,0.91
2303,2017-09-19,3.13,19.75,0.92
2303,2017-09-20,3.19,19.32,0.9
2303,2017-09-21,3.15,19.57,0.91
2303,2017-09-22,3.23,19.14,0.89
2303,2017-09-25,3.29,18.77,0.87
2303,2017-09-26,3.28,18.83,0.88
2303,2017-09-27,3.28,18.83,0.88
2303,2017-09-28,3.24,19.07,0.89
2303,2017-09-29,3.3,18.7,0.87
2303,2017-09-30,3.33,18.52,0.86
