stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2020-06-01,4.79,17.78,0.91
2303,2020-06-02,4.73,18.01,0.92
2303,2020-06-03,4.63,18.41,0.94
2303,2020-06-04,4.6,18.52,0.94
2303,2020-06-05,4.55,18.75,0.96
2303,2020-06-08,4.4,19.38,0.99
2303,2020-06-09,4.45,19.15,0.98
2303,2020-06-10,4.52,18.86,0.96
2303,2020-06-11,4.67,18.24,0.93
2303,2020-06-12,4.78,17.84,0.91
2303,2020-06-15,4.87,17.5,0.89
2303,2020-06-16,4.84,17.61,0.9
2303,2020-06-17,4.9,17.39,0.89
2303,2020-06-18,4.89,17.44,0.89
2303,2020-06-19,4.87,17.5,0.89
2303,2020-06-22,4.78,17.84,0.91
2303,2020-06-23,4.85,17.56,0.89
2303,2020-06-24,4.76,17.9,0.91
2303,2020-06-29,4.82,17.67,0.9
2303,2020-06-30,5.03,18.07,0.92
