stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2020-01-02,3.56,45.97,0.95
2303,2020-01-03,3.62,45.28,0.93
2303,2020-01-06,3.68,44.58,0.92
2303,2020-01-07,3.69,44.44,0.92
2303,2020-01-08,3.75,43.75,0.9
2303,2020-01-09,3.68,44.58,0.92
2303,2020-01-10,3.65,44.86,0.92
2303,2020-01-13,3.68,44.58,0.92
2303,2020-01-14,3.63,45.14,0.93
2303,2020-01-15,3.65,44.86,0.92
2303,2020-01-16,3.65,44.86,0.92
2303,2020-01-17,3.69,44.44,0.92
2303,2020-01-20,3.68,44.58,0.92
2303,2020-01-30,3.91,41.94,0.86
2303,2020-01-31,3.96,41.39,0.85
