stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2020-02-03,3.93,41.67,0.86
2303,2020-02-04,3.88,42.22,0.87
2303,2020-02-05,3.81,43.06,0.89
2303,2020-02-06,3.63,45.14,0.93
2303,2020-02-07,3.61,45.42,0.94
2303,2020-02-10,3.6,45.56,0.94
2303,2020-02-11,3.53,46.39,0.96
2303,2020-02-12,3.49,46.94,0.97
2303,2020-02-13,3.5,46.81,0.96
2303,2020-02-14,3.58,45.83,0.94
2303,2020-02-17,3.6,45.56,0.94
2303,2020-02-18,3.65,44.86,0.92
2303,2020-02-19,3.66,44.72,0.92
2303,2020-02-20,3.62,45.28,0.93
2303,2020-02-21,3.68,44.58,0.92
2303,2020-02-24,3.73,43.89,0.9
2303,2020-02-25,3.71,44.17,0.91
2303,2020-02-26,3.78,43.33,0.89
2303,2020-02-27,3.86,18.43,0.87
