stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2022-10-03,8.49,5.92,1.56
2303,2022-10-04,7.96,6.31,1.66
2303,2022-10-05,7.83,6.42,1.69
2303,2022-10-06,7.7,6.52,1.72
2303,2022-10-07,7.88,6.37,1.68
2303,2022-10-11,8.47,5.93,1.56
2303,2022-10-12,8.17,6.15,1.62
2303,2022-10-13,8.24,6.1,1.61
2303,2022-10-14,7.75,6.48,1.71
2303,2022-10-17,7.95,6.32,1.67
2303,2022-10-18,7.84,6.41,1.69
2303,2022-10-19,7.85,6.4,1.69
2303,2022-10-20,7.59,6.62,1.74
2303,2022-10-21,7.68,6.54,1.72
2303,2022-10-24,7.61,6.6,1.74
2303,2022-10-25,7.6,6.61,1.74
2303,2022-10-26,7.87,6.38,1.68
2303,2022-10-27,7.64,6.57,1.73
2303,2022-10-28,7.83,6.42,1.69
2303,2022-10-31,7.67,6.55,1.73
