stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2025-06-02,6.07,13.23,1.51
2303,2025-06-03,6.03,13.31,1.52
2303,2025-06-04,6.2,12.94,1.48
2303,2025-06-05,6.29,12.76,1.46
2303,2025-06-06,6.33,12.68,1.45
2303,2025-06-09,6.24,12.86,1.47
2303,2025-06-10,6.14,13.07,1.49
2303,2025-06-11,6.03,13.31,1.52
2303,2025-06-12,6.03,13.32,1.52
2303,2025-06-13,6.01,13.37,1.53
2303,2025-06-16,5.94,13.52,1.54
2303,2025-06-17,6.0,13.38,1.53
2303,2025-06-18,5.9,13.61,1.55
2303,2025-06-19,5.97,13.45,1.54
2303,2025-06-20,5.98,13.42,1.53
2303,2025-06-23,6.06,13.24,1.51
2303,2025-06-24,6.28,12.77,1.46
2303,2025-06-25,6.51,12.34,1.41
2303,2025-06-26,6.59,12.18,1.39
2303,2025-06-27,6.43,12.48,1.42
2303,2025-06-30,6.45,12.45,1.42
