stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2022-07-01,7.88,7.29,1.57
2303,2022-07-04,7.86,7.31,1.58
2303,2022-07-05,7.71,7.45,1.61
2303,2022-07-06,8.08,7.12,1.54
2303,2022-07-07,7.53,7.63,1.65
2303,2022-07-08,7.56,7.61,1.64
2303,2022-07-11,7.77,7.39,1.6
2303,2022-07-12,8.16,7.04,1.52
2303,2022-07-13,7.88,7.29,1.57
2303,2022-07-14,7.73,7.43,1.6
2303,2022-07-15,7.7,7.46,1.61
2303,2022-07-18,7.5,7.66,1.65
2303,2022-07-19,7.52,7.64,1.65
2303,2022-07-20,7.36,7.81,1.68
2303,2022-07-21,7.01,8.2,1.77
2303,2022-07-22,7.07,8.13,1.75
2303,2022-07-25,7.41,7.76,1.67
2303,2022-07-26,7.77,7.39,1.6
2303,2022-07-27,7.6,7.56,1.63
2303,2022-07-28,7.73,6.5,1.71
2303,2022-07-29,7.47,6.73,1.77
