stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2025-08-01,6.94,12.99,1.53
2303,2025-08-04,6.92,13.04,1.54
2303,2025-08-05,6.88,13.1,1.54
2303,2025-08-06,7.0,12.88,1.52
2303,2025-08-07,7.05,12.78,1.51
2303,2025-08-08,7.04,12.82,1.51
2303,2025-08-11,7.05,12.78,1.51
2303,2025-08-12,7.01,12.86,1.52
2303,2025-08-13,6.99,12.9,1.52
2303,2025-08-14,6.99,12.91,1.52
2303,2025-08-15,6.92,13.04,1.54
2303,2025-08-18,7.05,12.78,1.51
2303,2025-08-19,6.94,12.99,1.53
2303,2025-08-20,6.8,13.26,1.56
2303,2025-08-21,6.88,13.1,1.54
2303,2025-08-22,7.02,12.85,1.51
2303,2025-08-25,7.03,12.83,1.51
2303,2025-08-26,6.82,13.23,1.56
2303,2025-08-27,6.96,12.96,1.53
2303,2025-08-28,7.02,12.85,1.51
2303,2025-08-29,7.04,12.82,1.51
