stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2016-12-01,5.02,15.55,0.64
2303,2016-12-02,5.04,15.48,0.63
2303,2016-12-05,5.09,15.34,0.63
2303,2016-12-06,5.0,15.62,0.64
2303,2016-12-07,5.02,15.55,0.64
2303,2016-12-08,5.0,15.62,0.64
2303,2016-12-09,5.02,15.55,0.64
2303,2016-12-12,5.04,15.48,0.63
2303,2016-12-13,5.04,15.48,0.63
2303,2016-12-14,5.09,15.34,0.63
2303,2016-12-15,5.04,15.48,0.63
2303,2016-12-16,5.04,15.48,0.63
2303,2016-12-19,5.04,15.48,0.63
2303,2016-12-20,5.04,15.48,0.63
2303,2016-12-21,5.04,15.48,0.63
2303,2016-12-22,5.04,15.48,0.63
2303,2016-12-23,5.04,15.48,0.63
2303,2016-12-26,5.04,15.48,0.63
2303,2016-12-27,5.04,15.48,0.63
2303,2016-12-28,5.02,15.55,0.64
2303,2016-12-29,5.04,15.48,0.63
2303,2016-12-30,5.0,15.62,0.64
