stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2024-12-02,6.73,10.77,1.52
2303,2024-12-03,6.7,10.82,1.52
2303,2024-12-04,6.75,10.74,1.51
2303,2024-12-05,6.88,10.53,1.48
2303,2024-12-06,6.9,10.51,1.48
2303,2024-12-09,6.81,10.64,1.5
2303,2024-12-10,6.86,10.56,1.49
2303,2024-12-11,6.98,10.39,1.46
2303,2024-12-12,7.06,10.27,1.45
2303,2024-12-13,7.24,10.01,1.41
2303,2024-12-16,7.24,10.01,1.41
2303,2024-12-17,7.05,10.28,1.45
2303,2024-12-18,6.86,10.56,1.49
2303,2024-12-19,6.98,10.39,1.46
2303,2024-12-20,7.08,10.23,1.44
2303,2024-12-23,6.99,10.36,1.46
2303,2024-12-24,6.82,10.63,1.5
2303,2024-12-25,6.81,10.64,1.5
2303,2024-12-26,6.86,10.56,1.49
2303,2024-12-27,6.88,10.53,1.48
2303,2024-12-30,6.96,10.41,1.47
2303,2024-12-31,6.97,10.4,1.46
