stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2018-06-01,4.26,18.69,0.93
2303,2018-06-04,4.24,18.75,0.93
2303,2018-06-05,4.24,18.75,0.93
2303,2018-06-06,4.27,18.64,0.92
2303,2018-06-07,4.22,18.86,0.94
2303,2018-06-08,4.27,18.64,0.92
2303,2018-06-11,4.17,19.09,0.95
2303,2018-06-12,4.15,19.15,0.95
2303,2018-06-13,3.78,21.02,1.04
2303,2018-06-14,3.87,20.57,1.02
2303,2018-06-15,3.75,21.19,1.05
2303,2018-06-19,3.85,20.68,1.03
2303,2018-06-20,3.88,20.51,1.02
2303,2018-06-21,3.97,20.06,0.99
2303,2018-06-22,3.93,20.23,1.0
2303,2018-06-25,3.99,20.23,1.0
2303,2018-06-26,4.03,20.0,0.99
2303,2018-06-27,4.03,20.0,0.99
2303,2018-06-28,4.19,19.26,0.95
2303,2018-06-29,4.19,19.26,0.95
