stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2019-05-02,4.28,33.05,0.77
2303,2019-05-03,4.19,33.78,0.79
2303,2019-05-06,4.39,32.2,0.75
2303,2019-05-07,4.26,33.17,0.77
2303,2019-05-08,4.31,32.8,0.77
2303,2019-05-09,4.41,32.07,0.75
2303,2019-05-10,4.39,32.2,0.75
2303,2019-05-13,4.48,31.59,0.74
2303,2019-05-14,4.46,31.71,0.74
2303,2019-05-15,4.5,31.46,0.73
2303,2019-05-16,4.48,31.59,0.74
2303,2019-05-17,4.46,31.71,0.74
2303,2019-05-20,4.55,31.1,0.73
2303,2019-05-21,4.48,31.59,0.74
2303,2019-05-22,4.46,31.71,0.74
2303,2019-05-23,4.51,31.34,0.73
2303,2019-05-24,4.48,31.59,0.74
2303,2019-05-27,4.53,31.22,0.73
2303,2019-05-28,4.66,30.37,0.71
2303,2019-05-29,4.6,30.73,0.72
2303,2019-05-30,4.55,31.1,0.73
2303,2019-05-31,4.5,31.46,0.73
