stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2018-12-03,6.07,13.6,0.67
2303,2018-12-04,6.02,13.72,0.68
2303,2018-12-05,6.15,13.43,0.66
2303,2018-12-06,6.28,13.14,0.65
2303,2018-12-07,6.34,13.02,0.64
2303,2018-12-10,6.4,12.91,0.64
2303,2018-12-11,6.45,12.79,0.63
2303,2018-12-12,6.28,13.14,0.65
2303,2018-12-13,6.17,13.37,0.66
2303,2018-12-14,6.26,13.2,0.65
2303,2018-12-17,6.23,13.26,0.66
2303,2018-12-18,6.34,13.02,0.64
2303,2018-12-19,6.28,13.14,0.65
2303,2018-12-20,6.28,13.14,0.65
2303,2018-12-21,6.23,13.26,0.66
2303,2018-12-22,6.31,13.08,0.65
2303,2018-12-24,6.34,13.02,0.64
2303,2018-12-25,6.37,12.97,0.64
2303,2018-12-26,6.34,13.02,0.64
2303,2018-12-27,6.31,13.08,0.65
2303,2018-12-28,6.31,13.08,0.65
