stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2024-05-02,5.96,11.41,1.67
2303,2024-05-03,5.84,11.66,1.7
2303,2024-05-06,5.8,11.72,1.71
2303,2024-05-07,5.81,11.7,1.71
2303,2024-05-08,5.78,11.77,1.72
2303,2024-05-09,5.78,11.77,1.72
2303,2024-05-10,5.75,11.84,1.73
2303,2024-05-13,5.73,11.88,1.74
2303,2024-05-14,5.76,11.81,1.73
2303,2024-05-15,5.79,11.75,1.72
2303,2024-05-16,5.76,11.81,1.73
2303,2024-05-17,5.68,11.97,1.75
2303,2024-05-20,5.65,12.04,1.76
2303,2024-05-21,5.57,12.22,1.79
2303,2024-05-22,5.45,12.47,1.82
2303,2024-05-23,5.36,12.7,1.86
2303,2024-05-24,5.49,12.38,1.81
2303,2024-05-27,5.3,12.83,1.88
2303,2024-05-28,5.32,12.79,1.87
2303,2024-05-29,5.37,12.68,1.85
2303,2024-05-30,5.38,12.65,1.85
2303,2024-05-31,5.45,12.47,1.82
