stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2023-04-06,6.82,7.58,1.97
2303,2023-04-07,6.87,7.52,1.96
2303,2023-04-10,6.91,7.47,1.94
2303,2023-04-11,6.98,7.4,1.93
2303,2023-04-12,6.91,7.47,1.94
2303,2023-04-13,6.98,7.4,1.93
2303,2023-04-14,7.02,7.36,1.91
2303,2023-04-17,6.92,7.46,1.94
2303,2023-04-18,6.91,7.47,1.94
2303,2023-04-19,7.03,7.35,1.91
2303,2023-04-20,7.1,7.27,1.89
2303,2023-04-21,7.19,7.19,1.87
2303,2023-04-24,7.26,7.12,1.85
2303,2023-04-25,7.42,6.96,1.81
2303,2023-04-26,7.44,6.94,1.81
2303,2023-04-27,7.37,7.31,1.72
2303,2023-04-28,7.33,7.35,1.73
