stock_id,date,dividend_yield,pe_ratio,pb_ratio
2303,2018-04-02,4.53,19.56,0.89
2303,2018-04-03,4.55,19.49,0.88
2303,2018-04-09,4.59,19.3,0.87
2303,2018-04-10,4.58,19.37,0.88
2303,2018-04-11,4.55,19.49,0.88
2303,2018-04-12,4.53,19.56,0.89
2303,2018-04-13,4.55,19.49,0.88
2303,2018-04-16,4.56,19.43,0.88
2303,2018-04-17,4.56,19.43,0.88
2303,2018-04-18,4.49,19.75,0.89
2303,2018-04-19,4.42,20.06,0.91
2303,2018-04-20,4.49,19.75,0.89
2303,2018-04-23,4.5,19.68,0.89
2303,2018-04-24,4.56,19.43,0.88
2303,2018-04-25,4.52,19.62,0.89
2303,2018-04-26,4.46,19.87,0.9
2303,2018-04-27,4.46,17.84,0.88
2303,2018-04-30,4.38,18.18,0.9
