stock_id,date,open,high,low,close,volume
2327,2022-03-01,463.0,466.0,457.5,465.0,3846604
2327,2022-03-02,460.0,463.5,457.0,462.5,1989663
2327,2022-03-03,466.0,468.5,459.0,459.5,2141937
2327,2022-03-04,457.0,457.0,450.0,450.5,2264668
2327,2022-03-07,440.0,441.0,427.0,427.0,5017607
2327,2022-03-08,414.0,430.5,414.0,414.5,4065607
2327,2022-03-09,423.5,428.0,418.0,423.5,2693443
2327,2022-03-10,438.0,438.5,432.5,436.0,2885236
2327,2022-03-11,432.0,434.0,431.0,434.0,1241936
2327,2022-03-14,436.5,441.0,430.5,436.0,2181747
2327,2022-03-15,432.0,432.0,419.0,420.0,2759855
2327,2022-03-16,427.0,427.5,413.0,417.5,2883258
2327,2022-03-17,429.0,448.0,429.0,445.5,5714235
2327,2022-03-18,422.5,426.5,415.0,423.5,9722000
2327,2022-03-21,423.5,427.0,417.0,418.5,3238482
2327,2022-03-22,425.0,434.0,420.0,432.0,3740721
2327,2022-03-23,432.0,437.0,432.0,433.0,2015738
2327,2022-03-24,430.0,434.0,426.0,433.0,1471098
2327,2022-03-25,435.0,436.5,430.5,430.5,1693018
2327,2022-03-28,428.0,431.5,420.5,431.5,1721920
2327,2022-03-29,433.0,434.0,426.5,429.5,1432462
2327,2022-03-30,434.5,443.0,433.0,440.0,2895634
2327,2022-03-31,443.5,444.0,434.0,434.0,1583360
