stock_id,date,open,high,low,close,volume
2327,2019-09-02,233.0,238.5,230.0,236.0,21846643
2327,2019-09-03,236.0,237.5,232.5,235.5,9323087
2327,2019-09-04,237.5,238.5,233.5,234.5,8310294
2327,2019-09-05,238.0,243.0,235.0,238.0,13138557
2327,2019-09-06,241.0,243.0,237.0,237.0,6856503
2327,2019-09-09,237.5,239.0,232.5,233.0,6490886
2327,2019-09-10,233.5,234.5,228.0,228.5,5963296
2327,2019-09-11,229.5,231.5,229.0,230.0,3588917
2327,2019-09-12,233.0,234.0,231.0,231.0,3088271
2327,2019-09-16,231.0,231.5,228.0,231.5,2756745
2327,2019-09-17,236.0,242.0,233.5,233.5,10023352
2327,2019-09-18,234.0,236.0,232.5,232.5,3659533
2327,2019-09-19,233.5,234.5,232.0,232.0,2217392
2327,2019-09-20,234.0,236.5,231.5,233.5,5642577
2327,2019-09-23,233.0,235.0,232.5,233.0,2495481
2327,2019-09-24,234.0,234.5,231.5,231.5,2475325
2327,2019-09-25,230.5,231.0,227.5,229.5,3183221
2327,2019-09-26,232.5,242.0,232.5,238.5,20186244
2327,2019-09-27,245.0,247.0,240.5,246.5,18197290
