stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2024-11-01,2.34,16.53,4.59
2383,2024-11-04,2.34,16.53,4.59
2383,2024-11-05,2.34,16.53,4.59
2383,2024-11-06,2.31,16.71,4.64
2383,2024-11-07,2.29,16.84,4.68
2383,2024-11-08,2.31,16.71,4.64
2383,2024-11-11,2.29,16.84,4.68
2383,2024-11-12,2.33,16.61,4.61
2383,2024-11-13,2.28,16.98,4.72
2383,2024-11-14,2.26,17.09,4.75
2383,2024-11-15,2.24,17.29,4.8
2383,2024-11-18,2.35,16.43,4.56
2383,2024-11-19,2.3,16.8,4.67
2383,2024-11-20,2.23,17.32,4.81
2383,2024-11-21,2.11,18.31,5.09
2383,2024-11-22,2.07,18.66,5.18
2383,2024-11-25,2.09,18.51,5.14
2383,2024-11-26,2.13,18.12,5.03
2383,2024-11-27,2.13,18.1,5.03
2383,2024-11-28,2.16,17.92,4.98
2383,2024-11-29,2.13,18.14,5.04
