stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2023-04-06,4.76,11.71,2.69
2383,2023-04-07,4.74,11.78,2.71
2383,2023-04-10,4.67,11.94,2.74
2383,2023-04-11,4.59,12.14,2.79
2383,2023-04-12,4.58,12.17,2.8
2383,2023-04-13,4.64,12.01,2.76
2383,2023-04-14,4.59,12.14,2.79
2383,2023-04-17,4.63,12.04,2.77
2383,2023-04-18,4.67,11.94,2.74
2383,2023-04-19,4.82,11.58,2.66
2383,2023-04-20,4.91,11.35,2.61
2383,2023-04-21,5.03,11.09,2.55
2383,2023-04-24,5.09,10.96,2.52
2383,2023-04-25,5.31,10.5,2.41
2383,2023-04-26,5.54,12.09,2.58
2383,2023-04-27,5.25,12.76,2.72
2383,2023-04-28,5.2,12.87,2.75
