stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2023-11-01,2.32,25.51,4.99
2383,2023-11-02,2.2,26.91,5.26
2383,2023-11-03,2.17,27.27,5.33
2383,2023-11-06,2.1,28.14,5.5
2383,2023-11-07,2.11,28.07,5.49
2383,2023-11-08,2.08,28.39,5.55
2383,2023-11-09,2.03,29.06,5.68
2383,2023-11-10,2.02,29.3,5.73
2383,2023-11-13,1.99,29.66,5.8
2383,2023-11-14,2.01,29.44,5.76
2383,2023-11-15,2.05,28.88,5.65
2383,2023-11-16,2.03,29.13,5.69
2383,2023-11-17,2.01,29.34,5.74
2383,2023-11-20,1.91,30.92,6.04
2383,2023-11-21,1.93,30.64,5.99
2383,2023-11-22,1.98,29.83,5.83
2383,2023-11-23,1.99,29.69,5.8
2383,2023-11-24,1.99,29.66,5.8
2383,2023-11-27,2.11,27.97,5.47
2383,2023-11-28,2.22,26.6,5.2
2383,2023-11-29,2.26,26.14,5.11
2383,2023-11-30,2.21,26.7,5.22
