stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2020-03-02,3.19,15.03,3.04
2383,2020-03-03,3.08,15.59,3.16
2383,2020-03-04,3.1,15.47,3.13
2383,2020-03-05,3.08,15.59,3.16
2383,2020-03-06,3.03,15.85,3.21
2383,2020-03-09,3.19,15.03,3.04
2383,2020-03-10,3.03,15.85,3.21
2383,2020-03-11,3.03,15.85,3.21
2383,2020-03-12,3.29,14.58,2.95
2383,2020-03-13,3.49,13.76,2.79
2383,2020-03-16,3.64,13.19,2.67
2383,2020-03-17,3.76,12.75,2.58
2383,2020-03-18,3.8,12.63,2.56
2383,2020-03-19,4.22,11.36,2.3
2383,2020-03-20,3.9,9.62,2.31
2383,2020-03-23,4.1,9.13,2.19
2383,2020-03-24,3.82,9.82,2.36
2383,2020-03-25,5.69,10.4,2.49
2383,2020-03-26,5.63,10.5,2.52
2383,2020-03-27,5.69,10.4,2.49
2383,2020-03-30,5.56,10.65,2.55
2383,2020-03-31,5.66,10.45,2.51
