stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2019-08-01,3.02,18.1,3.38
2383,2019-08-02,3.22,16.95,3.16
2383,2019-08-05,3.29,16.59,3.09
2383,2019-08-06,3.19,17.1,3.19
2383,2019-08-07,3.13,17.46,3.26
2383,2019-08-08,3.02,18.1,3.38
2383,2019-08-12,3.04,17.96,3.35
2383,2019-08-13,2.99,18.25,3.4
2383,2019-08-14,2.83,19.32,3.6
2383,2019-08-15,2.87,19.04,3.55
2383,2019-08-16,2.89,18.89,3.52
2383,2019-08-19,2.84,19.25,3.59
2383,2019-08-20,2.8,19.47,3.63
2383,2019-08-21,2.77,19.68,3.67
2383,2019-08-22,2.72,20.04,3.74
2383,2019-08-23,2.73,19.97,3.72
2383,2019-08-26,2.89,18.89,3.52
2383,2019-08-27,2.85,19.18,3.58
2383,2019-08-28,2.8,19.47,3.63
2383,2019-08-29,2.78,19.61,3.66
2383,2019-08-30,2.88,18.97,3.54
