stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2023-05-02,5.31,12.6,2.69
2383,2023-05-03,5.17,12.95,2.77
2383,2023-05-04,5.18,12.91,2.76
2383,2023-05-05,5.0,13.39,2.86
2383,2023-05-08,4.94,13.54,2.89
2383,2023-05-09,4.97,13.46,2.88
2383,2023-05-10,5.06,13.23,2.82
2383,2023-05-11,5.14,13.03,2.78
2383,2023-05-12,5.26,12.72,2.72
2383,2023-05-15,5.18,12.91,2.76
2383,2023-05-16,4.99,13.43,2.87
2383,2023-05-17,5.01,13.35,2.85
2383,2023-05-18,4.75,14.09,3.01
2383,2023-05-19,4.61,14.53,3.1
2383,2023-05-22,4.45,15.04,3.21
2383,2023-05-23,4.53,14.76,3.15
2383,2023-05-24,4.46,15.0,3.2
2383,2023-05-25,4.17,16.06,3.43
2383,2023-05-26,4.2,15.94,3.41
2383,2023-05-29,4.16,16.1,3.44
2383,2023-05-30,4.02,16.65,3.56
2383,2023-05-31,4.03,16.61,3.55
