stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2025-06-02,2.24,23.75,7.9
2383,2025-06-03,2.17,24.56,8.17
2383,2025-06-04,2.18,24.44,8.13
2383,2025-06-05,2.15,24.72,8.22
2383,2025-06-06,2.16,24.69,8.21
2383,2025-06-09,2.07,25.69,8.54
2383,2025-06-10,1.91,27.88,9.27
2383,2025-06-11,1.95,27.35,9.09
2383,2025-06-12,1.98,26.88,8.94
2383,2025-06-13,1.98,26.94,8.96
2383,2025-06-16,1.93,27.54,9.16
2383,2025-06-17,1.96,27.16,9.03
2383,2025-06-18,2.01,26.47,8.8
2383,2025-06-19,2.01,26.47,8.8
2383,2025-06-20,2.03,26.25,8.73
2383,2025-06-23,2.04,26.13,8.69
2383,2025-06-24,1.98,26.94,8.96
2383,2025-06-25,1.98,26.88,8.94
2383,2025-06-26,1.99,26.79,8.91
2383,2025-06-27,1.96,27.13,9.02
2383,2025-06-30,1.93,27.63,9.19
