stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2025-10-01,1.35,35.8,11.91
2383,2025-10-02,1.28,37.69,12.54
2383,2025-10-03,1.27,37.98,12.63
2383,2025-10-07,1.34,35.94,11.96
2383,2025-10-08,1.39,34.78,11.57
2383,2025-10-09,1.34,35.94,11.96
2383,2025-10-13,1.38,34.92,11.62
2383,2025-10-14,1.42,34.05,11.33
2383,2025-10-15,1.45,33.18,11.04
2383,2025-10-16,1.45,33.18,11.04
2383,2025-10-17,1.5,32.16,10.7
2383,2025-10-20,1.47,32.74,10.89
2383,2025-10-21,1.47,32.89,10.94
2383,2025-10-22,1.48,32.6,10.84
2383,2025-10-23,1.49,32.45,10.79
2383,2025-10-27,1.42,33.91,11.28
2383,2025-10-28,1.32,36.53,12.15
2383,2025-10-29,1.33,36.38,12.1
2383,2025-10-30,1.3,33.61,10.27
2383,2025-10-31,1.22,35.86,10.95
