stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2024-09-02,2.12,19.25,5.66
2383,2024-09-03,2.0,20.46,6.01
2383,2024-09-04,2.13,19.15,5.63
2383,2024-09-05,2.03,20.09,5.9
2383,2024-09-06,2.03,20.07,5.9
2383,2024-09-09,2.08,19.62,5.77
2383,2024-09-10,2.18,18.74,5.51
2383,2024-09-11,2.19,18.66,5.48
2383,2024-09-12,2.08,19.62,5.77
2383,2024-09-13,2.15,18.96,5.57
2383,2024-09-16,2.11,19.31,5.68
2383,2024-09-18,2.18,18.74,5.51
2383,2024-09-19,2.1,19.44,5.71
2383,2024-09-20,2.11,19.31,5.68
2383,2024-09-23,2.13,19.17,5.63
2383,2024-09-24,2.16,18.88,5.55
2383,2024-09-25,2.11,19.35,5.69
2383,2024-09-26,2.14,19.07,5.6
2383,2024-09-27,2.13,19.15,5.63
2383,2024-09-30,2.23,18.29,5.38
