stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2021-11-01,2.99,15.65,4.29
2383,2021-11-02,3.06,15.28,4.19
2383,2021-11-03,3.02,15.52,4.25
2383,2021-11-04,3.02,15.48,4.24
2383,2021-11-05,3.04,15.42,4.23
2383,2021-11-08,3.04,15.38,4.22
2383,2021-11-09,3.02,15.52,4.25
2383,2021-11-10,3.03,15.45,4.24
2383,2021-11-11,3.05,15.35,4.21
2383,2021-11-12,3.02,15.52,4.25
2383,2021-11-15,2.99,15.65,4.29
2383,2021-11-16,3.0,15.59,4.27
2383,2021-11-17,3.0,15.59,4.27
2383,2021-11-18,3.02,15.52,4.25
2383,2021-11-19,3.08,15.22,4.17
2383,2021-11-22,3.0,15.59,4.27
2383,2021-11-23,3.06,15.28,4.19
2383,2021-11-24,2.86,16.39,4.49
2383,2021-11-25,2.6,18.03,4.94
2383,2021-11-26,2.57,18.23,5.0
2383,2021-11-29,2.5,18.73,5.13
2383,2021-11-30,2.5,18.73,5.13
