stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2021-04-01,4.15,15.21,3.35
2383,2021-04-06,4.18,15.12,3.33
2383,2021-04-07,4.14,15.25,3.36
2383,2021-04-08,4.08,15.48,3.41
2383,2021-04-09,4.14,15.25,3.36
2383,2021-04-12,4.12,15.34,3.38
2383,2021-04-13,4.19,15.07,3.32
2383,2021-04-14,4.14,15.25,3.36
2383,2021-04-15,4.15,15.21,3.35
2383,2021-04-16,4.13,15.3,3.37
2383,2021-04-19,4.13,15.3,3.37
2383,2021-04-20,3.99,15.84,3.49
2383,2021-04-21,3.87,16.34,3.6
2383,2021-04-22,4.0,15.79,3.48
2383,2021-04-23,3.9,16.2,3.57
2383,2021-04-26,3.85,16.43,3.62
2383,2021-04-27,3.85,16.43,3.62
2383,2021-04-28,3.92,15.15,3.37
2383,2021-04-29,3.93,15.11,3.36
