stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2021-09-01,2.95,18.3,4.81
2383,2021-09-02,3.02,17.92,4.7
2383,2021-09-03,3.02,17.92,4.7
2383,2021-09-06,3.03,17.84,4.68
2383,2021-09-07,3.07,17.61,4.62
2383,2021-09-08,3.16,17.1,4.49
2383,2021-09-09,3.09,17.49,4.59
2383,2021-09-10,3.11,17.37,4.56
2383,2021-09-13,3.19,16.95,4.45
2383,2021-09-14,3.15,17.18,4.51
2383,2021-09-15,3.19,16.95,4.45
2383,2021-09-16,3.03,17.84,4.68
2383,2021-09-17,3.08,17.57,4.61
2383,2021-09-22,3.01,17.95,4.72
2383,2021-09-23,2.81,19.23,5.05
2383,2021-09-24,2.94,18.38,4.83
2383,2021-09-27,3.1,17.45,4.58
2383,2021-09-28,3.07,17.61,4.62
2383,2021-09-29,3.26,16.56,4.35
2383,2021-09-30,3.22,16.8,4.41
