stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2024-05-02,2.37,20.76,5.59
2383,2024-05-03,2.4,20.52,5.52
2383,2024-05-06,2.35,20.99,5.65
2383,2024-05-07,2.38,20.69,5.57
2383,2024-05-08,2.35,20.96,5.64
2383,2024-05-09,2.37,20.81,5.6
2383,2024-05-10,2.4,20.49,5.51
2383,2024-05-13,2.43,20.3,5.46
2383,2024-05-14,2.45,20.12,5.41
2383,2024-05-15,2.38,20.71,5.57
2383,2024-05-16,2.31,21.35,5.75
2383,2024-05-17,2.23,22.07,5.94
2383,2024-05-20,2.31,21.28,5.73
2383,2024-05-21,2.36,20.91,5.63
2383,2024-05-22,2.32,21.23,5.71
2383,2024-05-23,2.32,21.21,5.71
2383,2024-05-24,2.32,21.21,5.71
2383,2024-05-27,2.3,21.4,5.76
2383,2024-05-28,2.37,20.81,5.6
2383,2024-05-29,2.34,21.03,5.66
2383,2024-05-30,2.41,20.47,5.51
2383,2024-05-31,2.45,20.12,5.41
