stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2019-10-01,2.93,18.61,3.47
2383,2019-10-02,2.95,18.53,3.46
2383,2019-10-03,3.0,18.18,3.39
2383,2019-10-04,2.98,18.32,3.42
2383,2019-10-07,2.89,18.89,3.52
2383,2019-10-08,3.04,17.96,3.35
2383,2019-10-09,3.06,17.82,3.32
2383,2019-10-14,3.0,18.18,3.39
2383,2019-10-15,3.08,17.74,3.31
2383,2019-10-16,3.1,17.6,3.28
2383,2019-10-17,3.05,17.89,3.34
2383,2019-10-18,2.98,18.32,3.42
2383,2019-10-21,2.96,18.46,3.44
2383,2019-10-22,2.91,18.75,3.5
2383,2019-10-23,2.97,18.39,3.43
2383,2019-10-24,2.95,18.53,3.46
2383,2019-10-25,2.97,18.39,3.43
2383,2019-10-28,2.93,18.61,3.47
2383,2019-10-29,3.02,18.1,3.38
2383,2019-10-30,3.03,18.03,3.36
2383,2019-10-31,2.98,16.1,3.26
