stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2022-02-07,2.58,18.16,4.98
2383,2022-02-08,2.55,18.39,5.04
2383,2022-02-09,2.54,18.43,5.05
2383,2022-02-10,2.45,19.1,5.23
2383,2022-02-11,2.51,18.66,5.12
2383,2022-02-14,2.58,18.16,4.98
2383,2022-02-15,2.58,18.13,4.97
2383,2022-02-16,2.54,18.43,5.05
2383,2022-02-17,2.5,18.73,5.13
2383,2022-02-18,2.52,18.6,5.1
2383,2022-02-21,2.52,18.6,5.1
2383,2022-02-22,2.51,18.66,5.12
2383,2022-02-23,2.43,17.45,4.85
2383,2022-02-24,2.51,16.91,4.7
2383,2022-02-25,2.59,16.36,4.55
