stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2022-09-01,6.35,9.22,2.7
2383,2022-09-02,5.88,9.95,2.92
2383,2022-09-05,5.83,10.04,2.94
2383,2022-09-06,6.08,9.63,2.82
2383,2022-09-07,5.87,9.98,2.93
2383,2022-09-08,5.88,9.95,2.92
2383,2022-09-12,5.85,10.01,2.94
2383,2022-09-13,5.85,10.01,2.94
2383,2022-09-14,6.01,9.75,2.86
2383,2022-09-15,5.75,10.19,2.99
2383,2022-09-16,5.83,10.04,2.94
2383,2022-09-19,5.99,9.78,2.87
2383,2022-09-20,5.81,10.07,2.95
2383,2022-09-21,5.87,9.98,2.93
2383,2022-09-22,5.93,9.87,2.89
2383,2022-09-23,6.01,9.75,2.86
2383,2022-09-26,5.97,9.81,2.88
2383,2022-09-27,5.68,10.3,3.02
2383,2022-09-28,5.95,9.84,2.88
2383,2022-09-29,6.31,9.28,2.72
2383,2022-09-30,6.25,9.37,2.75
