stock_id,date,dividend_yield,pe_ratio,pb_ratio
2383,2024-08-01,2.38,17.21,5.06
2383,2024-08-02,2.42,16.92,4.97
2383,2024-08-05,2.58,15.88,4.67
2383,2024-08-06,2.34,17.45,5.13
2383,2024-08-07,2.25,18.17,5.34
2383,2024-08-08,2.26,18.09,5.32
2383,2024-08-09,2.28,17.98,5.28
2383,2024-08-12,2.24,18.27,5.37
2383,2024-08-13,2.34,17.51,5.15
2383,2024-08-14,2.31,17.72,5.21
2383,2024-08-15,2.29,17.84,5.24
2383,2024-08-16,2.29,17.9,5.26
2383,2024-08-19,2.29,17.9,5.26
2383,2024-08-20,2.32,17.64,5.18
2383,2024-08-21,2.32,17.59,5.17
2383,2024-08-22,2.3,17.72,5.21
2383,2024-08-23,2.24,18.25,5.36
2383,2024-08-26,2.27,17.96,5.28
2383,2024-08-27,2.25,18.15,5.33
2383,2024-08-28,2.21,18.47,5.43
2383,2024-08-29,2.27,18.0,5.29
2383,2024-08-30,2.15,19.03,5.59
