stock_id,date,margin_bal,short_bal
1721,2026-07-21,127.0,0.0
1722,2026-07-21,2653.0,4.0
1723,2026-07-21,702.0,5.0
1725,2026-07-21,287.0,0.0
1726,2026-07-21,25.0,0.0
1727,2026-07-21,7692.0,119.0
1730,2026-07-21,4.0,0.0
1731,2026-07-21,318.0,0.0
1732,2026-07-21,611.0,0.0
1733,2026-07-21,2632.0,1.0
1734,2026-07-21,493.0,0.0
1735,2026-07-21,764.0,0.0
1736,2026-07-21,2188.0,4.0
1737,2026-07-21,22.0,0.0
1752,2026-07-21,327.0,0.0
1760,2026-07-21,1059.0,0.0
1762,2026-07-21,750.0,2.0
1773,2026-07-21,1171.0,4.0
1776,2026-07-21,871.0,1.0
1783,2026-07-21,568.0,0.0
1786,2026-07-21,5027.0,11.0
1789,2026-07-21,3256.0,0.0
1795,2026-07-21,8914.0,32.0
1802,2026-07-21,46444.0,589.0
1805,2026-07-21,1408.0,0.0
1806,2026-07-21,2988.0,0.0
1808,2026-07-21,5643.0,0.0
1809,2026-07-21,6135.0,0.0
1810,2026-07-21,24841.0,995.0
1817,2026-07-21,17.0,0.0
1903,2026-07-21,2526.0,5.0
1904,2026-07-21,4535.0,24.0
1905,2026-07-21,12207.0,323.0
1906,2026-07-21,7264.0,0.0
1907,2026-07-21,24224.0,1.0
1909,2026-07-21,9898.0,23.0
2002,2026-07-21,44973.0,0.0
2006,2026-07-21,1048.0,1.0
2007,2026-07-21,5.0,0.0
2008,2026-07-21,122.0,0.0
2009,2026-07-21,6683.0,1.0
2010,2026-07-21,2059.0,5.0
2012,2026-07-21,193.0,0.0
2013,2026-07-21,1410.0,0.0
2014,2026-07-21,1719.0,0.0
2015,2026-07-21,40.0,0.0
2017,2026-07-21,8172.0,1.0
2020,2026-07-21,791.0,0.0
2022,2026-07-21,1055.0,1.0
2023,2026-07-21,2661.0,34.0
2024,2026-07-21,64.0,0.0
2025,2026-07-21,0.0,0.0
2027,2026-07-21,24873.0,24.0
2028,2026-07-21,1183.0,0.0
2029,2026-07-21,393.0,0.0
2030,2026-07-21,4281.0,0.0
2031,2026-07-21,932.0,6.0
2032,2026-07-21,2696.0,0.0
2033,2026-07-21,2725.0,5.0
2034,2026-07-21,3660.0,0.0
2038,2026-07-21,3632.0,20.0
2049,2026-07-21,3529.0,29.0
2059,2026-07-21,467.0,3.0
2062,2026-07-21,1368.0,2.0
2069,2026-07-21,421.0,0.0
2101,2026-07-21,22230.0,15.0
2102,2026-07-21,3859.0,2.0
2103,2026-07-21,15944.0,110.0
2104,2026-07-21,19592.0,55.0
2105,2026-07-21,8988.0,22.0
2106,2026-07-21,2927.0,0.0
2107,2026-07-21,107.0,0.0
2108,2026-07-21,2817.0,38.0
2109,2026-07-21,648.0,0.0
2114,2026-07-21,6.0,0.0
2115,2026-07-21,558.0,3.0
2201,2026-07-21,10061.0,11.0
2204,2026-07-21,1146.0,0.0
2206,2026-07-21,4414.0,0.0
2207,2026-07-21,73.0,0.0
2208,2026-07-21,0.0,0.0
2211,2026-07-21,414.0,11.0
2228,2026-07-21,1679.0,0.0
2231,2026-07-21,2855.0,145.0
2233,2026-07-21,5291.0,7.0
2236,2026-07-21,11456.0,9.0
2239,2026-07-21,1556.0,0.0
2241,2026-07-21,8010.0,2.0
2243,2026-07-21,1416.0,18.0
2247,2026-07-21,122.0,1.0
2248,2026-07-21,563.0,0.0
2250,2026-07-21,1287.0,2.0
2254,2026-07-21,2518.0,0.0
2301,2026-07-21,17548.0,258.0
2302,2026-07-21,3508.0,143.0
2303,2026-07-21,220752.0,1408.0
2305,2026-07-21,6623.0,140.0
2308,2026-07-21,7786.0,33.0
2312,2026-07-21,47820.0,1773.0
2313,2026-07-21,41524.0,4642.0
2314,2026-07-21,0.0,0.0
2316,2026-07-21,3626.0,10.0
2317,2026-07-21,55619.0,274.0
2321,2026-07-21,0.0,0.0
2323,2026-07-21,29517.0,70.0
2324,2026-07-21,57722.0,796.0
2327,2026-07-21,42879.0,284.0
2328,2026-07-21,18476.0,43.0
2329,2026-07-21,16158.0,293.0
2330,2026-07-21,31823.0,98.0
2331,2026-07-21,10215.0,22.0
2332,2026-07-21,24380.0,737.0
2337,2026-07-21,94065.0,2184.0
2338,2026-07-21,6376.0,9.0
2340,2026-07-21,9346.0,43.0
2342,2026-07-21,4687.0,25.0
2344,2026-07-21,139838.0,2056.0
2345,2026-07-21,1417.0,9.0
2347,2026-07-21,661.0,4.0
2348,2026-07-21,2510.0,0.0
2349,2026-07-21,0.0,0.0
2351,2026-07-21,14238.0,28.0
2352,2026-07-21,16358.0,0.0
2353,2026-07-21,40819.0,2329.0
2354,2026-07-21,25746.0,17.0
2355,2026-07-21,10602.0,4.0
2356,2026-07-21,29808.0,913.0
2357,2026-07-21,2269.0,17.0
2359,2026-07-21,7034.0,60.0
2360,2026-07-21,1291.0,6.0
2362,2026-07-21,2360.0,3.0
2363,2026-07-21,18061.0,165.0
2364,2026-07-21,724.0,0.0
2365,2026-07-21,9212.0,55.0
2367,2026-07-21,31348.0,728.0
2368,2026-07-21,4622.0,287.0
2369,2026-07-21,13922.0,115.0
2371,2026-07-21,50639.0,351.0
2373,2026-07-21,45.0,0.0
2374,2026-07-21,18267.0,48.0
2375,2026-07-21,6427.0,142.0
2376,2026-07-21,7443.0,510.0
2377,2026-07-21,13315.0,323.0
2379,2026-07-21,2755.0,81.0
2380,2026-07-21,0.0,0.0
2382,2026-07-21,12685.0,306.0
2383,2026-07-21,1707.0,25.0
2385,2026-07-21,3269.0,20.0
2387,2026-07-21,1331.0,0.0
2388,2026-07-21,11578.0,219.0
2390,2026-07-21,1945.0,2.0
2392,2026-07-21,4713.0,13.0
2393,2026-07-21,2719.0,14.0
2395,2026-07-21,2065.0,40.0
2397,2026-07-21,1655.0,0.0
2399,2026-07-21,12034.0,122.0
2401,2026-07-21,8490.0,113.0
2402,2026-07-21,13678.0,79.0
2404,2026-07-21,2350.0,3.0
2405,2026-07-21,8175.0,7.0
2406,2026-07-21,13521.0,399.0
2408,2026-07-21,89048.0,904.0
2409,2026-07-21,211597.0,17891.0
2412,2026-07-21,2828.0,110.0
2413,2026-07-21,4531.0,15.0
2414,2026-07-21,544.0,0.0
2415,2026-07-21,2379.0,5.0
2417,2026-07-21,3777.0,4.0
2419,2026-07-21,6633.0,3.0
2420,2026-07-21,1185.0,2.0
2421,2026-07-21,5381.0,32.0
2423,2026-07-21,641.0,0.0
2424,2026-07-21,0.0,0.0
2425,2026-07-21,4066.0,4.0
2426,2026-07-21,12990.0,152.0
2427,2026-07-21,5466.0,31.0
2428,2026-07-21,2501.0,16.0
2429,2026-07-21,2206.0,0.0
2430,2026-07-21,82.0,7.0
2431,2026-07-21,1648.0,0.0
2432,2026-07-21,324.0,0.0
2433,2026-07-21,26.0,0.0
2434,2026-07-21,418.0,106.0
2436,2026-07-21,6349.0,262.0
2438,2026-07-21,0.0,0.0
2439,2026-07-21,3623.0,133.0
2440,2026-07-21,1618.0,0.0
2441,2026-07-21,8556.0,314.0
2442,2026-07-21,4122.0,0.0
2444,2026-07-21,0.0,0.0
2449,2026-07-21,20139.0,26.0
2450,2026-07-21,75.0,0.0
2451,2026-07-21,5633.0,50.0
2453,2026-07-21,2470.0,2.0
2454,2026-07-21,9548.0,60.0
2455,2026-07-21,8767.0,101.0
2457,2026-07-21,15258.0,33.0
2458,2026-07-21,3555.0,86.0
2459,2026-07-21,100.0,0.0
2460,2026-07-21,293.0,0.0
2461,2026-07-21,8775.0,0.0
2462,2026-07-21,2545.0,0.0
2464,2026-07-21,13011.0,680.0
2465,2026-07-21,3361.0,69.0
2466,2026-07-21,6081.0,410.0
2467,2026-07-21,2032.0,41.0
2468,2026-07-21,3411.0,5.0
2471,2026-07-21,1309.0,0.0
2472,2026-07-21,6037.0,25.0
2474,2026-07-21,10091.0,6.0
2476,2026-07-21,39902.0,7.0
2477,2026-07-21,1145.0,45.0
2478,2026-07-21,8122.0,16.0
2480,2026-07-21,349.0,0.0
2481,2026-07-21,11823.0,552.0
2482,2026-07-21,1815.0,9.0
2483,2026-07-21,1925.0,129.0
2484,2026-07-21,16587.0,527.0
2485,2026-07-21,13589.0,337.0
2486,2026-07-21,23598.0,186.0
2488,2026-07-21,466.0,0.0
2489,2026-07-21,34182.0,215.0
2491,2026-07-21,2272.0,8.0
2492,2026-07-21,9610.0,149.0
2493,2026-07-21,9114.0,32.0
2495,2026-07-21,8887.0,0.0
2496,2026-07-21,45.0,0.0
2497,2026-07-21,3510.0,0.0
2498,2026-07-21,29529.0,923.0
2501,2026-07-21,4510.0,2.0
2504,2026-07-21,4459.0,0.0
2505,2026-07-21,3367.0,0.0
2506,2026-07-21,1845.0,1.0
2509,2026-07-21,548.0,1.0
2511,2026-07-21,3260.0,1.0
2514,2026-07-21,18087.0,0.0
2515,2026-07-21,26081.0,44.0
2516,2026-07-21,0.0,0.0
2520,2026-07-21,2986.0,9.0
2524,2026-07-21,3192.0,0.0
2527,2026-07-21,4517.0,68.0
2528,2026-07-21,6572.0,0.0
2530,2026-07-21,6722.0,5.0
2534,2026-07-21,12005.0,52.0
2535,2026-07-21,289.0,8.0
2536,2026-07-21,6271.0,0.0
2537,2026-07-21,3780.0,1.0
2538,2026-07-21,2484.0,0.0
2539,2026-07-21,2136.0,0.0
2540,2026-07-21,2734.0,7.0
2542,2026-07-21,5702.0,237.0
2543,2026-07-21,10693.0,33.0
2545,2026-07-21,2766.0,0.0
2546,2026-07-21,65.0,0.0
2547,2026-07-21,9561.0,0.0
2548,2026-07-21,2284.0,0.0
2597,2026-07-21,161.0,0.0
2601,2026-07-21,410.0,0.0
2603,2026-07-21,15513.0,239.0
2605,2026-07-21,12582.0,12.0
2606,2026-07-21,3254.0,11.0
2607,2026-07-21,835.0,1.0
2608,2026-07-21,1413.0,1.0
2609,2026-07-21,33986.0,314.0
2610,2026-07-21,50525.0,114.0
2611,2026-07-21,2035.0,1.0
2612,2026-07-21,1827.0,0.0
2613,2026-07-21,2084.0,3.0
2614,2026-07-21,5706.0,1.0
2615,2026-07-21,17628.0,108.0
2616,2026-07-21,492.0,2.0
2617,2026-07-21,2382.0,5.0
2618,2026-07-21,28204.0,429.0
2630,2026-07-21,6925.0,162.0
2633,2026-07-21,1771.0,98.0
2634,2026-07-21,26286.0,1181.0
2636,2026-07-21,652.0,21.0
2637,2026-07-21,2387.0,35.0
2642,2026-07-21,585.0,3.0
2645,2026-07-21,3474.0,15.0
2646,2026-07-21,3658.0,33.0
2701,2026-07-21,373.0,0.0
2702,2026-07-21,419.0,0.0
2704,2026-07-21,114.0,0.0
2705,2026-07-21,572.0,0.0
2706,2026-07-21,797.0,0.0
2707,2026-07-21,122.0,0.0
2712,2026-07-21,7.0,0.0
2722,2026-07-21,331.0,0.0
2723,2026-07-21,1704.0,1.0
2727,2026-07-21,405.0,0.0
2731,2026-07-21,983.0,11.0
2739,2026-07-21,847.0,0.0
2748,2026-07-21,642.0,0.0
2753,2026-07-21,526.0,2.0
2762,2026-07-21,170.0,0.0
2801,2026-07-21,6822.0,68.0
2812,2026-07-21,4965.0,2.0
2816,2026-07-21,542.0,2.0
2820,2026-07-21,634.0,1.0
2832,2026-07-21,520.0,0.0
2834,2026-07-21,6914.0,34.0
2836,2026-07-21,5896.0,0.0
2838,2026-07-21,723.0,7.0
2845,2026-07-21,3740.0,37.0
2849,2026-07-21,141.0,0.0
2850,2026-07-21,243.0,0.0
2851,2026-07-21,816.0,0.0
2852,2026-07-21,1296.0,0.0
2855,2026-07-21,6710.0,112.0
2867,2026-07-21,2944.0,26.0
2880,2026-07-21,499.0,54.0
2881,2026-07-21,7122.0,156.0
2882,2026-07-21,4872.0,182.0
2883,2026-07-21,16358.0,97.0
2884,2026-07-21,5941.0,208.0
2885,2026-07-21,3449.0,39.0
2886,2026-07-21,604.0,58.0
2887,2026-07-21,42768.0,57.0
2889,2026-07-21,2424.0,24.0
2890,2026-07-21,2550.0,0.0
2891,2026-07-21,4268.0,19.0
2892,2026-07-21,2216.0,10.0
2897,2026-07-21,2426.0,0.0
2901,2026-07-21,483.0,0.0
2903,2026-07-21,1271.0,0.0
2904,2026-07-21,34.0,0.0
2905,2026-07-21,7918.0,1.0
2906,2026-07-21,682.0,0.0
2908,2026-07-21,14155.0,0.0
2910,2026-07-21,20.0,0.0
2911,2026-07-21,150.0,0.0
2912,2026-07-21,539.0,0.0
2913,2026-07-21,7080.0,4.0
2915,2026-07-21,8588.0,10.0
2929,2026-07-21,2006.0,0.0
2939,2026-07-21,255.0,0.0
3002,2026-07-21,2005.0,0.0
3003,2026-07-21,3487.0,8.0
3004,2026-07-21,1946.0,7.0
3005,2026-07-21,8727.0,60.0
3006,2026-07-21,18134.0,107.0
3008,2026-07-21,1859.0,13.0
3010,2026-07-21,1265.0,7.0
3011,2026-07-21,2642.0,40.0
3013,2026-07-21,9931.0,65.0
3014,2026-07-21,2343.0,56.0
3015,2026-07-21,2530.0,1.0
3016,2026-07-21,8135.0,163.0
3017,2026-07-21,4647.0,32.0
3018,2026-07-21,0.0,0.0
3019,2026-07-21,11875.0,42.0
3021,2026-07-21,635.0,1.0
3022,2026-07-21,5814.0,12.0
3023,2026-07-21,1266.0,13.0
3024,2026-07-21,7589.0,28.0
3025,2026-07-21,1705.0,0.0
3026,2026-07-21,9935.0,403.0
3027,2026-07-21,4729.0,1.0
3028,2026-07-21,3388.0,45.0
3029,2026-07-21,3310.0,21.0
3030,2026-07-21,10934.0,34.0
3031,2026-07-21,7152.0,1.0
3032,2026-07-21,8071.0,21.0
3033,2026-07-21,11046.0,365.0
3034,2026-07-21,2832.0,10.0
3035,2026-07-21,11353.0,136.0
3036,2026-07-21,14479.0,479.0
3037,2026-07-21,40356.0,294.0
3038,2026-07-21,1173.0,0.0
3040,2026-07-21,11943.0,19.0
3041,2026-07-21,3748.0,7.0
3042,2026-07-21,12436.0,109.0
3043,2026-07-21,991.0,0.0
3044,2026-07-21,6134.0,5.0
3045,2026-07-21,303.0,74.0
3046,2026-07-21,968.0,6.0
3047,2026-07-21,6817.0,10.0
3048,2026-07-21,6304.0,42.0
3049,2026-07-21,0.0,0.0
3050,2026-07-21,3292.0,0.0
3051,2026-07-21,4262.0,6.0
3052,2026-07-21,1761.0,0.0
3054,2026-07-21,999.0,0.0
3055,2026-07-21,6502.0,27.0
3056,2026-07-21,3800.0,0.0
3057,2026-07-21,0.0,0.0
3058,2026-07-21,0.0,0.0
3059,2026-07-21,11742.0,30.0
3060,2026-07-21,9188.0,11.0
3062,2026-07-21,11533.0,69.0
3090,2026-07-21,4740.0,55.0
3092,2026-07-21,3689.0,1.0
3094,2026-07-21,2803.0,69.0
3130,2026-07-21,10.0,0.0
3135,2026-07-21,2253.0,125.0
3138,2026-07-21,2446.0,0.0
3149,2026-07-21,21976.0,2691.0
3150,2026-07-21,260.0,0.0
3164,2026-07-21,285.0,0.0
3167,2026-07-21,12006.0,24.0
3168,2026-07-21,38.0,0.0
3189,2026-07-21,17472.0,235.0
3209,2026-07-21,5858.0,52.0
3229,2026-07-21,0.0,0.0
3231,2026-07-21,51362.0,255.0
3257,2026-07-21,2833.0,5.0
3266,2026-07-21,368.0,0.0
3296,2026-07-21,1834.0,2.0
3305,2026-07-21,7267.0,11.0
3308,2026-07-21,685.0,0.0
3311,2026-07-21,2636.0,0.0
3312,2026-07-21,5331.0,27.0
3321,2026-07-21,0.0,0.0
3338,2026-07-21,3880.0,26.0
3346,2026-07-21,2949.0,5.0
3356,2026-07-21,1849.0,4.0
3376,2026-07-21,12745.0,111.0
3380,2026-07-21,5451.0,11.0
3406,2026-07-21,2651.0,35.0
3413,2026-07-21,5650.0,4.0
3416,2026-07-21,1087.0,16.0
3419,2026-07-21,1092.0,0.0
3432,2026-07-21,0.0,0.0
3437,2026-07-21,3076.0,15.0
3443,2026-07-21,4241.0,27.0
3447,2026-07-21,2331.0,21.0
3450,2026-07-21,17996.0,149.0
3481,2026-07-21,384356.0,9174.0
3494,2026-07-21,0.0,0.0
3501,2026-07-21,1177.0,0.0
3504,2026-07-21,2872.0,40.0
3515,2026-07-21,1695.0,1.0
3518,2026-07-21,4044.0,37.0
3528,2026-07-21,2187.0,0.0
3530,2026-07-21,1321.0,0.0
3532,2026-07-21,9126.0,636.0
3533,2026-07-21,578.0,1.0
3535,2026-07-21,5735.0,53.0
3543,2026-07-21,4810.0,0.0
3545,2026-07-21,4478.0,40.0
3550,2026-07-21,13802.0,14.0
3557,2026-07-21,422.0,0.0
