stock_id,date,margin_bal,short_bal
2009,2026-07-23,6619.0,0.0
2010,2026-07-23,2083.0,5.0
2012,2026-07-23,196.0,0.0
2013,2026-07-23,1409.0,0.0
2014,2026-07-23,1716.0,0.0
2015,2026-07-23,35.0,0.0
2017,2026-07-23,8165.0,0.0
2020,2026-07-23,791.0,0.0
2022,2026-07-23,1073.0,1.0
2023,2026-07-23,2576.0,40.0
2024,2026-07-23,65.0,0.0
2025,2026-07-23,0.0,0.0
2027,2026-07-23,24466.0,237.0
2028,2026-07-23,1189.0,0.0
2029,2026-07-23,397.0,0.0
2030,2026-07-23,4366.0,0.0
2031,2026-07-23,1134.0,6.0
2032,2026-07-23,2771.0,0.0
2033,2026-07-23,2730.0,5.0
2034,2026-07-23,3662.0,0.0
2038,2026-07-23,3634.0,0.0
2049,2026-07-23,3442.0,32.0
2059,2026-07-23,454.0,2.0
2062,2026-07-23,1380.0,2.0
2069,2026-07-23,412.0,0.0
2101,2026-07-23,22111.0,15.0
2102,2026-07-23,3834.0,2.0
2103,2026-07-23,15988.0,114.0
2104,2026-07-23,19492.0,46.0
2105,2026-07-23,9197.0,21.0
2106,2026-07-23,2909.0,0.0
2107,2026-07-23,97.0,0.0
2108,2026-07-23,2828.0,38.0
2109,2026-07-23,691.0,0.0
2114,2026-07-23,10.0,0.0
2115,2026-07-23,561.0,3.0
2201,2026-07-23,10186.0,7.0
2204,2026-07-23,1239.0,4.0
2206,2026-07-23,4447.0,29.0
2207,2026-07-23,65.0,0.0
2208,2026-07-23,0.0,0.0
2211,2026-07-23,465.0,5.0
2228,2026-07-23,1679.0,0.0
2231,2026-07-23,2771.0,176.0
2233,2026-07-23,5381.0,6.0
2236,2026-07-23,11478.0,7.0
2239,2026-07-23,1547.0,0.0
2241,2026-07-23,7525.0,3.0
2243,2026-07-23,1497.0,13.0
2247,2026-07-23,131.0,1.0
2248,2026-07-23,562.0,0.0
2250,2026-07-23,1280.0,2.0
2254,2026-07-23,2520.0,0.0
2301,2026-07-23,16571.0,289.0
2302,2026-07-23,3880.0,68.0
2303,2026-07-23,221960.0,933.0
2305,2026-07-23,6935.0,145.0
2308,2026-07-23,7696.0,47.0
2312,2026-07-23,47796.0,1336.0
2313,2026-07-23,41048.0,5842.0
2314,2026-07-23,0.0,0.0
2316,2026-07-23,3848.0,20.0
