stock_id,date,open,high,low,close,volume,wave_label_realtime,label_basis_last_confirmed_date,mv_short,mv_mid,mv_long,mv_short_direction,mv_mid_direction,mv_long_direction,mv_bias,is_volume_burst,mv_mid_is_core_veto_line,mv_mid_veto_active,price_volume_divergence,wave3_tidal_burst
3711,2018-04-30,80.1,84.6,80.1,80.3,38764382,unknown,,,,,0,0,0,,False,True,False,False,False
3711,2018-05-02,80.8,82.2,75.1,75.7,33905428,unknown,2018-05-02,,,,0,0,0,,False,True,False,False,False
3711,2018-05-03,75.6,77.1,73.6,75.1,19858281,unknown,2018-05-02,,,,0,0,0,,False,True,False,False,False
3711,2018-05-04,77.5,82.3,76.7,80.2,23633024,1,2018-05-04,,,,0,0,0,,False,True,False,False,False
3711,2018-05-07,82.0,82.5,78.9,79.0,18888326,1,2018-05-04,27009888.2,,,0,0,0,,False,True,False,False,False
3711,2018-05-08,78.5,78.5,77.6,77.7,11173106,2,2018-05-08,21491633.0,,,-1,0,0,,False,True,False,False,False
3711,2018-05-09,77.2,78.4,76.5,77.2,10160314,2,2018-05-08,16742610.2,,,-1,0,0,,False,True,False,False,False
3711,2018-05-10,77.9,78.6,77.7,78.5,10025939,2,2018-05-08,14776141.8,,,-1,0,0,,False,True,False,False,False
3711,2018-05-11,80.0,80.3,78.9,79.8,9076769,2,2018-05-08,11864890.8,,,-1,0,0,,False,True,False,False,False
3711,2018-05-14,80.8,80.8,79.8,79.8,6449451,3,2018-05-14,9377115.8,,,-1,0,0,,False,True,False,False,False
3711,2018-05-15,79.8,80.7,79.7,79.7,7220833,3,2018-05-14,8586661.2,,,-1,0,0,,False,True,False,False,False
3711,2018-05-16,80.4,80.4,79.4,79.5,6215484,3,2018-05-14,7797695.2,,,-1,0,0,,False,True,False,False,False
3711,2018-05-17,79.8,79.9,77.5,77.8,7272278,3,2018-05-14,7246963.0,15587970.384615384,,-1,0,0,,False,True,False,False,False
3711,2018-05-18,78.0,79.8,78.0,78.7,5081011,3,2018-05-14,6447811.4,12996941.846153846,,-1,-1,0,,False,True,True,False,False
3711,2018-05-21,79.0,80.5,78.9,79.8,7042916,3,2018-05-14,6566504.4,10930594.76923077,,1,-1,0,,False,True,True,False,False
3711,2018-05-22,80.2,80.2,79.0,79.0,5977443,3,2018-05-14,6317826.4,9862838.0,,-1,-1,0,,False,True,True,False,False
3711,2018-05-23,79.0,79.5,78.5,78.5,4136888,3,2018-05-14,5902107.2,8363135.230769231,,-1,-1,0,,False,True,True,False,False
3711,2018-05-24,78.8,79.0,78.1,78.1,4720107,3,2018-05-14,5391673.0,7273272.230769231,,-1,-1,0,,False,True,True,False,False
3711,2018-05-25,78.5,79.4,77.8,79.0,3465884,3,2018-05-14,5068647.6,6680409.0,,-1,-1,0,,False,True,True,False,False
3711,2018-05-28,79.0,79.0,78.1,78.2,4222072,3,2018-05-14,4504478.8,6223621.153846154,11864496.8,-1,-1,0,-0.6203396675027971,False,True,True,False,False
3711,2018-05-29,78.2,78.7,78.0,78.1,2951022,3,2018-05-14,3899194.6,5679396.769230769,10073828.8,-1,-1,-1,-0.612938171035823,False,True,True,False,False
3711,2018-05-30,77.2,77.6,74.9,75.3,14277626,unknown,2018-05-30,5927342.2,6079462.692307692,9092438.7,1,1,-1,-0.34810204439431625,False,True,False,False,False
3711,2018-05-31,75.7,76.0,75.2,76.0,14426661,unknown,2018-05-30,7868653.0,6693094.230769231,8820857.7,1,1,-1,-0.10794921904249732,False,True,False,False,False
3711,2018-06-01,75.4,76.2,75.2,76.0,5744263,unknown,2018-05-30,8324328.8,6579511.923076923,7926419.65,1,-1,-1,0.05020036379224502,False,True,True,False,False
3711,2018-06-04,76.0,76.9,75.8,76.8,7866428,unknown,2018-05-30,9053200.0,6706507.615384615,7375324.75,1,1,-1,0.22749849082916662,True,True,False,False,False
3711,2018-06-05,76.6,77.4,76.2,76.8,5882702,unknown,2018-05-30,9639536.0,6599617.153846154,7110804.55,1,-1,-1,0.3556181909120255,True,True,True,False,False
3711,2018-06-06,77.0,78.2,76.9,77.6,6719952,unknown,2018-05-30,8128001.2,6725689.538461538,6938786.45,-1,1,-1,0.17138656140656994,False,True,False,False,False
3711,2018-06-07,78.1,79.2,78.1,78.4,11469649,2,2018-06-07,7536598.8,7066207.461538462,7010971.95,-1,1,1,0.07497203722231394,False,True,False,False,False
