stock_id,date,open,high,low,close,volume,wave_label_realtime,label_basis_last_confirmed_date,mv_short,mv_mid,mv_long,mv_short_direction,mv_mid_direction,mv_long_direction,mv_bias,is_volume_burst,mv_mid_is_core_veto_line,mv_mid_veto_active,price_volume_divergence,wave3_tidal_burst
2303,2016-07-18,12.45,12.5,12.4,12.5,23007194,unknown,,,,,0,0,0,,False,True,False,False,False
2303,2016-07-19,12.45,12.5,12.35,12.45,32520195,unknown,,,,,0,0,0,,False,True,False,False,False
2303,2016-07-20,12.4,12.45,12.25,12.35,32052546,unknown,,,,,0,0,0,,False,True,False,False,False
2303,2016-07-21,12.4,12.5,12.35,12.5,29424503,unknown,,,,,0,0,0,,False,True,False,False,False
2303,2016-07-22,12.4,12.5,12.3,12.3,25533899,unknown,,28507667.4,,,0,0,0,,False,True,False,False,False
2303,2016-07-25,12.35,12.45,12.2,12.3,21327369,unknown,,28171702.4,,,-1,0,0,,False,True,False,False,False
2303,2016-07-26,12.35,12.4,12.3,12.4,24305919,unknown,,26528847.2,,,-1,0,0,,False,True,False,False,False
2303,2016-07-27,12.5,12.6,12.45,12.55,54761837,unknown,,31070705.4,,,1,0,0,,False,True,False,False,False
2303,2016-07-28,12.05,12.15,11.9,12.1,130639164,unknown,2016-07-28,51313637.6,,,1,0,0,,False,True,False,False,False
2303,2016-07-29,12.0,12.05,11.9,11.9,46087262,unknown,2016-07-28,55424310.2,,,1,0,0,,False,True,False,False,False
2303,2016-08-01,11.9,12.0,11.9,11.9,25816007,unknown,2016-07-28,56322037.8,,,1,0,0,,False,True,False,False,False
2303,2016-08-02,11.95,12.05,11.95,11.95,18170498,unknown,2016-07-28,55094953.6,,,-1,0,0,,False,True,False,False,False
2303,2016-08-03,11.85,11.9,11.8,11.8,30930004,unknown,2016-07-28,50328587.0,38044338.23076923,,-1,0,0,,False,True,False,False,False
2303,2016-08-04,11.85,11.9,11.8,11.9,12729687,unknown,2016-07-28,26746691.6,37253760.76923077,,-1,-1,0,,False,True,True,False,False
2303,2016-08-05,11.9,12.0,11.85,11.9,19739722,unknown,2016-07-28,21477183.6,36270647.461538464,,-1,-1,0,,False,True,True,False,False
2303,2016-08-08,12.0,12.0,11.8,11.9,23076105,unknown,2016-07-28,20929203.2,35580152.0,,-1,-1,0,,False,True,True,False,False
2303,2016-08-09,11.85,11.95,11.8,11.95,23575148,unknown,2016-07-28,22010133.2,35130201.615384616,,1,-1,0,,False,True,True,False,False
2303,2016-08-10,11.9,11.95,11.8,11.9,16673948,unknown,2016-07-28,19158922.0,34448666.92307692,,-1,-1,0,,False,True,True,False,False
2303,2016-08-11,11.85,11.95,11.8,11.95,18720165,unknown,2016-07-28,20357017.6,34248112.76923077,,1,-1,0,,False,True,True,False,False
2303,2016-08-12,11.95,12.0,11.9,12.0,11579198,unknown,2016-07-28,18724912.8,33269134.230769232,31033518.5,-1,-1,0,-0.39662295140655734,False,True,True,False,False
2303,2016-08-15,11.95,12.0,11.8,11.85,16151875,unknown,2016-07-28,17340066.8,30299137.153846152,30690752.55,-1,-1,-1,-0.4350067900176009,False,True,True,False,False
2303,2016-08-16,11.85,11.9,11.7,11.75,35671176,unknown,2016-07-28,19759272.4,22993907.307692308,30848301.6,1,-1,1,-0.35946968308945737,False,True,True,False,False
2303,2016-08-17,11.75,11.8,11.6,11.75,21041955,unknown,2016-07-28,20632873.8,21067345.230769232,30297772.05,1,-1,-1,-0.3189969953582775,False,True,True,False,False
2303,2016-08-18,11.7,11.75,11.65,11.65,14296770,unknown,2016-07-28,19748194.8,20181250.076923076,29541385.4,-1,-1,-1,-0.3315074925362166,False,True,True,False,False
2303,2016-08-19,11.65,11.7,11.55,11.55,23669126,unknown,2016-07-28,22166180.4,20604221.46153846,29448146.75,1,1,-1,-0.24728097193416765,False,True,False,False,False
2303,2016-08-22,11.55,11.6,11.4,11.4,25356733,unknown,2016-07-28,24007152.0,20175508.307692308,29649614.95,1,-1,1,-0.19030476313150235,False,True,True,False,False
