stock_id,date,open,high,low,close,volume,wave_label_realtime,label_basis_last_confirmed_date,mv_short,mv_mid,mv_long,mv_short_direction,mv_mid_direction,mv_long_direction,mv_bias,is_volume_burst,mv_mid_is_core_veto_line,mv_mid_veto_active,price_volume_divergence,wave3_tidal_burst
2308,2016-07-14,161.5,165.0,160.0,165.0,7526637,unknown,,,,,0,0,0,,False,True,False,False,False
2308,2016-07-15,165.0,169.5,165.0,168.5,7123907,unknown,2016-07-15,,,,0,0,0,,False,True,False,False,False
2308,2016-07-18,168.5,170.0,167.5,170.0,5384425,unknown,2016-07-15,,,,0,0,0,,False,True,False,False,False
2308,2016-07-19,171.5,171.5,169.5,170.5,5462298,unknown,2016-07-15,,,,0,0,0,,False,True,False,False,False
2308,2016-07-20,170.0,171.0,167.5,170.5,9883999,unknown,2016-07-15,7076253.2,,,0,0,0,,False,True,False,False,False
2308,2016-07-21,170.5,172.0,169.0,170.5,7019141,unknown,2016-07-15,6974754.0,,,-1,0,0,,False,True,False,False,False
2308,2016-07-22,170.0,170.0,166.5,167.5,4001316,unknown,2016-07-15,6350235.8,,,-1,0,0,,False,True,False,False,False
2308,2016-07-25,169.0,169.5,164.5,167.5,4293567,unknown,2016-07-15,6132064.2,,,-1,0,0,,False,True,False,False,False
2308,2016-07-26,167.5,168.0,166.5,168.0,4131918,unknown,2016-07-15,5865988.2,,,-1,0,0,,False,True,False,False,False
2308,2016-07-27,168.0,168.5,166.0,166.5,5346890,unknown,2016-07-15,4958566.4,,,-1,0,0,,False,True,False,False,False
2308,2016-07-28,165.5,167.0,165.0,166.5,4546249,unknown,2016-07-15,4463988.0,,,-1,0,0,,False,True,False,False,False
2308,2016-07-29,167.5,169.5,166.5,168.0,5094825,unknown,2016-07-15,4682689.8,,,1,0,0,,False,True,False,False,False
2308,2016-08-01,170.0,171.5,168.5,171.5,6338495,unknown,2016-07-15,5091675.4,5857974.384615385,,1,0,0,,False,True,False,False,False
2308,2016-08-02,172.0,175.0,171.5,175.0,5752541,unknown,2016-07-15,5415800.0,5721505.461538462,,1,-1,0,,False,True,True,False,False
2308,2016-08-03,172.0,173.5,171.5,172.0,2721694,unknown,2016-07-15,4890760.8,5382873.692307692,,-1,-1,0,,False,True,True,False,False
2308,2016-08-04,172.5,173.0,170.0,171.0,2426682,unknown,2016-07-15,4466847.4,5155355.0,,-1,-1,0,,False,True,True,False,False
2308,2016-08-05,172.0,174.0,171.0,174.0,3719335,unknown,2016-07-15,4191749.4,5021280.923076923,,-1,-1,0,,False,True,True,False,False
2308,2016-08-08,175.0,175.5,174.0,175.0,4597399,unknown,2016-07-15,3843530.2,4614619.384615385,,-1,-1,0,,False,True,True,False,False
2308,2016-08-09,175.5,175.5,174.0,175.0,2695739,unknown,2016-07-15,3232169.8,4282050.0,,-1,-1,0,,False,True,True,False,False
2308,2016-08-10,175.0,175.5,171.5,175.0,2950510,unknown,2016-07-15,3277933.0,4201218.769230769,5050878.35,1,-1,0,-0.3510172344578443,False,True,True,False,False
2308,2016-08-11,175.0,175.5,170.5,173.0,3357712,unknown,2016-07-15,3464139.0,4129229.923076923,4842432.1,1,-1,-1,-0.28462827594423057,False,True,True,False,False
2308,2016-08-12,174.0,175.5,172.0,174.5,3946936,unknown,2016-07-15,3509659.2,4115000.5384615385,4683583.55,1,-1,-1,-0.2506466122505703,False,True,True,False,False
2308,2016-08-15,177.0,177.0,174.5,176.0,4630772,unknown,2016-07-15,3516333.8,4059914.5384615385,4645900.9,1,-1,-1,-0.2431319832930574,False,True,True,False,False
2308,2016-08-16,176.0,176.5,175.0,176.0,3044632,unknown,2016-07-15,3586112.4,3944405.5384615385,4525017.6,1,-1,-1,-0.20749205483753252,False,True,True,False,False
2308,2016-08-17,175.0,176.0,174.0,175.0,3432484,unknown,2016-07-15,3682507.2,3816533.153846154,4202441.85,1,-1,-1,-0.12372203317935249,False,True,True,False,False
2308,2016-08-18,174.0,175.0,172.0,173.0,3373226,unknown,2016-07-15,3685610.0,3588435.5384615385,4020146.1,1,-1,-1,-0.08321491102027367,False,True,True,False,False
2308,2016-08-19,174.5,175.0,168.0,168.5,6472360,2,2016-08-19,4190694.8,3643806.230769231,4143698.3,1,1,1,0.011341679967385554,False,True,False,False,False
2308,2016-08-22,168.5,170.0,168.0,170.0,3769358,2,2016-08-19,4018412.0,3724395.769230769,4117487.85,-1,1,-1,-0.024062208222423775,False,True,False,False,False
2308,2016-08-23,171.5,171.5,169.5,169.5,3607624,2,2016-08-19,4131010.4,3815237.4615384615,4091273.15,1,1,-1,0.009712685646520614,False,True,False,False,False
2308,2016-08-24,171.0,171.5,169.5,170.0,1850688,2,2016-08-19,3814651.2,3671495.3846153845,3916463.05,-1,-1,-1,-0.02599586634680484,False,True,True,False,False
2308,2016-08-25,171.0,171.5,170.0,171.0,5589764,2,2016-08-19,4257958.8,3747831.153846154,3968638.8,1,1,1,0.07290157018068766,False,True,False,False,False
2308,2016-08-26,170.0,171.0,169.5,171.0,2317222,2,2016-08-19,3426931.2,3718714.4615384615,3829758.65,-1,-1,-1,-0.10518350810435528,False,True,True,False,False
2308,2016-08-29,170.0,170.5,166.5,168.0,2904814,2,2016-08-19,3254022.4,3715199.3846153845,3658074.6,-1,-1,-1,-0.1104548824674052,False,True,True,False,False
2308,2016-08-30,168.0,169.5,167.5,168.5,3532213,2,2016-08-19,3238940.2,3728622.5384615385,3547058.2,-1,1,-1,-0.08686578641421783,False,True,False,False,False
2308,2016-08-31,167.5,169.0,165.0,165.0,4856824,2,2016-08-19,3840167.4,3798613.923076923,3653814.7,1,1,1,0.05100223062762321,False,True,False,False,False
2308,2016-09-01,166.0,169.0,163.5,169.0,4589973,2,2016-08-19,3640209.2,3795475.5384615385,3761979.25,-1,-1,1,-0.032368612878446834,False,True,True,False,False
2308,2016-09-02,169.5,170.0,165.5,167.5,3541506,2,2016-08-19,3885066.0,3833696.6153846155,3753087.8,1,1,-1,0.035165231146470965,False,True,False,False,False
2308,2016-09-05,169.5,174.0,169.5,173.5,3669661,3,2016-09-05,4038035.4,3851941.0,3706700.9,1,1,-1,0.08938797840419221,False,True,False,False,False
2308,2016-09-06,173.5,175.5,172.0,175.0,4628757,3,2016-09-05,4257344.2,3948520.3076923075,3803351.8,1,1,1,0.1193663967661367,False,True,False,False,False
2308,2016-09-07,175.0,175.5,173.0,174.5,3163025,3,2016-09-05,3918584.4,3693956.076923077,3813977.55,-1,-1,1,0.0274272327586198,False,True,True,False,False
2308,2016-09-08,174.5,175.0,172.5,174.5,3221963,3,2016-09-05,3644982.4,3651848.769230769,3807190.1,-1,-1,-1,-0.04260562140041291,False,True,True,False,False
2308,2016-09-09,172.0,172.0,169.0,170.0,3683340,3,2016-09-05,3673349.2,3657673.076923077,3794010.3,1,1,-1,-0.03180305019203544,False,True,False,False,False
2308,2016-09-10,167.0,168.0,165.5,165.5,2225770,unknown,2016-09-10,3384571.0,3686525.5384615385,3673760.2,-1,1,-1,-0.07871749495244684,False,True,False,False,False
2308,2016-09-12,163.5,164.0,158.0,158.0,8391940,unknown,2016-09-10,4137207.6,3902077.5384615385,3941125.6,1,1,1,0.049752791436030286,False,True,False,False,False
2308,2016-09-13,161.0,163.5,158.5,163.0,7137299,unknown,2016-09-10,4932062.4,4272852.692307692,4126366.35,1,1,1,0.19525557879755406,False,True,False,False,False
2308,2016-09-14,159.5,162.0,156.0,156.0,8686092,unknown,2016-09-10,6024888.2,4717566.384615385,4392009.65,1,1,1,0.3717839167316037,True,True,False,False,False
2308,2016-09-19,160.5,169.5,160.0,169.5,10900823,2,2016-09-19,7468384.8,5284382.538461538,4613432.8,1,1,1,0.6188346343746463,True,True,False,False,False
2308,2016-09-20,169.5,169.5,166.0,168.5,4548445,2,2016-09-19,7932919.8,5260661.076923077,4652387.15,1,-1,1,0.705128903556532,True,True,True,False,False
2308,2016-09-21,167.0,167.5,165.0,167.0,4845069,2,2016-09-19,7223545.6,5280283.846153846,4714259.4,-1,1,1,0.5322758013697759,True,True,False,False,False
2308,2016-09-22,168.0,168.5,162.5,164.0,4925335,2,2016-09-19,6781152.8,5386732.230769231,4867991.75,-1,1,1,0.3930082769758185,True,True,False,False,False
2308,2016-09-23,164.0,166.0,163.0,166.0,2682549,2,2016-09-19,5580444.2,5310800.538461538,4722631.0,-1,-1,-1,0.18163883648754275,False,True,True,False,False
2308,2016-09-26,165.5,168.0,163.5,166.0,3259450,2,2016-09-19,4052169.6,5205469.230769231,4769742.4,-1,-1,1,-0.15044267380141962,False,True,True,False,False
2308,2016-09-29,169.0,171.0,166.0,169.0,8197135,2,2016-09-19,4781907.6,5592708.461538462,5034358.45,1,1,1,-0.05014558508443123,False,True,False,False,False
2308,2016-09-30,168.0,169.0,165.5,167.0,3790094,2,2016-09-19,4570912.6,5636410.846153846,5047252.5,-1,1,1,-0.09437607886667065,False,True,False,False,False
2308,2016-10-03,170.0,170.0,166.5,167.0,2706257,2,2016-09-19,4127097.0,5561250.615384615,4939724.15,-1,-1,-1,-0.1645086092509842,False,True,True,False,False
2308,2016-10-04,167.0,168.0,166.0,168.0,2137505,2,2016-09-19,4018088.2,5554461.0,4817100.75,-1,-1,-1,-0.1658700100885372,False,True,True,False,False
2308,2016-10-05,166.0,169.5,166.0,169.5,2846773,2,2016-09-19,3935552.8,5127909.692307692,4782364.1,-1,-1,-1,-0.17706960036773445,False,True,True,False,False
2308,2016-10-06,170.0,170.0,167.0,168.5,3450547,2,2016-09-19,2986235.2,4844313.384615385,4771408.4,-1,-1,-1,-0.37413967750067256,False,True,True,False,False
2308,2016-10-07,168.0,168.5,166.0,166.5,6563545,2,2016-09-19,3540925.4,4681040.538461538,4868147.8,1,-1,1,-0.27263395741600116,False,True,True,False,False
2308,2016-10-11,168.0,168.5,163.0,165.0,3794077,2,2016-09-19,3758489.4,4134367.769230769,4899700.4,1,-1,1,-0.23291444513627824,False,True,True,False,False
2308,2016-10-12,163.0,164.5,162.5,164.0,3525718,2,2016-09-19,4036132.0,4055696.4615384615,4914888.15,1,-1,1,-0.17879474022211483,False,True,True,False,False
2308,2016-10-13,165.0,165.0,162.0,164.5,9571178,2,2016-10-13,5381013.0,4419243.307692308,5209280.05,1,1,1,0.03296673404993844,False,True,False,False,False
2308,2016-10-14,164.5,165.0,164.0,164.0,1792812,2,2016-10-13,5049466.0,4178280.0,5187632.15,-1,-1,-1,-0.026633760067201417,False,True,True,False,False
2308,2016-10-17,163.5,165.0,160.5,164.5,2911524,2,2016-10-13,4319061.8,4195893.461538462,4913611.35,-1,1,-1,-0.12100052439027353,False,True,False,False,False
2308,2016-10-18,164.5,165.0,163.5,165.0,2302828,2,2016-10-13,4020812.0,4122307.153846154,4671887.8,-1,-1,-1,-0.1393603245351911,False,True,True,False,False
2308,2016-10-19,164.5,168.0,164.5,168.0,3469727,2,2016-10-13,4009613.8,3758660.3846153845,4411069.55,-1,-1,-1,-0.0910109771449874,False,True,True,False,False
2308,2016-10-20,168.0,169.0,166.5,168.0,3851344,3,2016-10-20,2865647.0,3763371.923076923,4058595.6,-1,1,-1,-0.29393137862762186,False,True,False,False,False
2308,2016-10-21,168.0,168.0,165.0,166.0,5260797,3,2016-10-20,3559244.0,3959875.0,4094213.2,1,1,1,-0.13066471477352481,False,True,False,False,False
2308,2016-10-24,167.5,167.5,165.5,166.0,1680748,3,2016-10-20,3313088.8,3924739.846153846,3935997.15,-1,-1,-1,-0.1582593498575069,False,True,True,False,False
2308,2016-10-25,166.0,168.5,165.5,168.0,2024690,3,2016-10-20,3257461.2,3861502.6923076925,3790964.9,-1,-1,-1,-0.14073031908050637,False,True,True,False,False
2308,2016-10-26,168.0,168.0,166.0,166.0,1653627,3,2016-10-20,2894241.2,3723278.076923077,3739518.8,-1,-1,-1,-0.22603913637230533,False,True,True,False,False
2308,2016-10-27,165.5,167.0,164.5,164.5,2673300,3,2016-10-20,2658632.4,3424028.4615384615,3710211.3,-1,-1,-1,-0.2834283050132481,False,True,True,False,False
2308,2016-10-28,166.0,168.5,165.0,168.5,4144753,3,2016-10-20,2435423.6,3451003.5384615385,3507592.2,-1,1,-1,-0.3056708245616466,False,True,False,False,False
2308,2016-10-31,166.5,167.5,165.0,166.5,3178067,3,2016-10-20,2734887.4,3424261.153846154,3476990.85,1,-1,-1,-0.2134326726801712,False,True,True,False,False
2308,2016-11-01,165.5,166.0,164.5,165.5,1714391,3,2016-10-20,2672827.6,2819892.923076923,3427397.55,-1,-1,-1,-0.220158280150489,False,True,True,False,False
2308,2016-11-02,164.0,165.5,163.5,164.5,2050277,3,2016-10-20,2752157.6,2839697.923076923,3423036.15,1,1,-1,-0.19598932660994528,False,True,False,False,False
2308,2016-11-03,164.0,164.5,163.5,163.5,3205908,3,2016-10-20,2858679.2,2862342.846153846,3440992.9,1,1,1,-0.16922839335123296,False,True,False,False,False
2308,2016-11-04,163.5,164.0,163.0,163.5,1853710,3,2016-10-20,2400470.6,2827795.3076923075,3361151.05,-1,-1,-1,-0.28581888636037345,False,True,True,False,False
2308,2016-11-07,163.5,166.0,163.5,165.0,1604794,3,2016-10-20,2085816.0,2684338.923076923,3113213.5,-1,-1,-1,-0.3300118992802774,False,True,True,False,False
2308,2016-11-08,165.5,167.0,165.0,166.0,2312592,3,2016-10-20,2205456.2,2565973.3846153845,3039139.25,1,-1,-1,-0.2743155154868273,False,True,True,False,False
2308,2016-11-09,167.5,168.0,159.5,159.5,5117877,unknown,2016-11-09,2818976.2,2554979.5384615385,3118747.2,1,-1,1,-0.09611904421108575,False,True,True,False,False
2308,2016-11-10,163.5,166.0,162.5,164.5,4803145,unknown,2016-11-09,3138423.6,2795163.923076923,2880345.55,1,1,-1,0.08959968362129334,False,True,False,False,False
2308,2016-11-11,158.0,159.5,157.0,157.0,8044046,unknown,2016-11-09,4376490.8,3258191.3076923075,3192907.25,1,1,1,0.37069149127335277,True,True,False,False,False
2308,2016-11-14,156.5,158.0,155.0,157.0,6159914,unknown,2016-11-09,5287514.8,3604828.769230769,3355326.75,1,1,1,0.5758568967985009,True,True,False,False,False
2308,2016-11-15,157.0,158.5,157.0,157.0,3864827,unknown,2016-11-09,5597961.8,3696484.6923076925,3433426.7,1,1,1,0.6304299724820104,True,True,False,False,False
2308,2016-11-16,158.5,159.0,156.5,156.5,4615182,unknown,2016-11-09,5497422.8,3732671.5384615385,3490699.45,-1,1,1,0.5748771496211167,True,True,False,False,False
2308,2016-11-17,156.0,157.0,153.0,156.0,4015441,unknown,2016-11-09,5339882.0,3797084.923076923,3498904.3,-1,1,1,0.5261583461999804,True,True,False,False,False
2308,2016-11-18,154.5,158.0,154.0,157.0,3415655,unknown,2016-11-09,4414203.8,3927951.3846153845,3406647.2,-1,1,-1,0.29576194447138504,True,True,False,False,False
2308,2016-11-21,157.0,157.5,154.5,155.5,2685687,unknown,2016-11-09,3719358.4,3976829.076923077,3456894.15,-1,1,1,0.07592487319867747,False,True,False,False,False
2308,2016-11-22,155.5,159.0,155.5,158.0,4493111,unknown,2016-11-09,3845015.2,4075844.6923076925,3580315.2,1,1,1,0.07393203816244998,False,True,False,False,False
2308,2016-11-23,159.0,161.5,158.0,160.5,4436694,2,2016-11-23,3809317.6,4274535.769230769,3719468.55,-1,1,1,0.02415642148661279,False,True,False,False,False
2308,2016-11-24,159.5,160.5,158.0,158.5,4033104,2,2016-11-23,3812850.2,4461328.846153846,3787458.75,1,1,1,0.006704086216120508,False,True,False,False,False
2308,2016-11-25,158.0,159.0,158.0,158.0,2242878,2,2016-11-23,3578294.8,4455966.230769231,3692365.0,-1,-1,-1,-0.03089353300662323,False,True,True,False,False
2308,2016-11-28,157.5,159.5,157.5,158.0,1797500,2,2016-11-23,3400657.4,4200552.615384615,3623336.65,-1,-1,-1,-0.06145695846396171,False,True,True,False,False
2308,2016-11-29,158.0,160.0,158.0,158.0,3208171,2,2016-11-23,3143669.4,4077862.3076923075,3698025.65,-1,-1,1,-0.14990600457300773,False,True,True,False,False
2308,2016-11-30,157.0,160.0,157.0,160.0,7009487,2,2016-11-23,3658228.0,3998280.846153846,3945986.15,1,-1,1,-0.07292426761305282,False,True,True,False,False
2308,2016-12-01,159.0,159.5,158.0,158.0,4524569,2,2016-11-23,3756521.0,3872485.076923077,4011919.2,1,-1,1,-0.06365985636001847,False,True,True,False,False
2308,2016-12-02,155.5,156.5,155.0,156.5,6846221,2,2016-11-23,4677189.6,4101823.076923077,4261544.75,1,1,1,0.09753384614816007,False,True,False,False,False
2308,2016-12-05,156.5,156.5,155.0,155.5,3694714,2,2016-11-23,5056632.4,4031017.846153846,4366040.75,1,-1,1,0.15817343207344092,False,True,True,False,False
2308,2016-12-06,156.5,158.5,156.0,157.0,3626414,2,2016-11-23,5140281.0,4001092.6923076925,4431731.85,1,-1,1,0.159880871402452,False,True,True,False,False
2308,2016-12-07,158.0,158.0,156.5,157.0,2927069,2,2016-11-23,4323797.4,3963509.153846154,4322191.45,-1,-1,-1,0.00037155920059950276,False,True,True,False,False
2308,2016-12-08,158.0,162.5,158.0,162.5,6160665,2,2016-11-23,4651016.6,4230815.153846154,4390067.45,1,1,1,0.059440806541594116,False,True,False,False,False
2308,2016-12-09,162.0,164.0,161.0,163.0,3914002,2,2016-11-23,4064572.8,4186268.3076923075,4183565.25,-1,-1,-1,-0.028442833537734358,False,True,True,False,False
2308,2016-12-12,163.0,164.5,161.5,162.0,1718227,2,2016-11-23,3669275.4,3977155.4615384615,3961480.9,-1,-1,-1,-0.07376168341490674,False,True,True,False,False
2308,2016-12-13,162.0,162.0,160.0,161.5,2881100,2,2016-11-23,3520212.6,3888539.769230769,3912294.55,-1,-1,-1,-0.10021790153811394,False,True,True,False,False
2308,2016-12-14,162.0,164.0,161.5,163.0,2688850,2,2016-11-23,3472568.8,3922845.3076923075,3815977.95,-1,1,-1,-0.08999243562190928,False,True,False,False,False
2308,2016-12-15,162.5,162.5,159.5,160.0,3168685,2,2016-11-23,2874172.8,4028321.076923077,3773640.15,-1,1,-1,-0.2383553582871435,False,True,False,False,False
2308,2016-12-16,159.0,159.5,157.0,157.0,5365855,2,2016-11-23,3164543.4,4194296.769230769,3871150.15,1,1,1,-0.1825314758199188,False,True,False,False,False
2308,2016-12-19,157.0,158.5,156.5,157.5,2933357,2,2016-11-23,3407569.4,3880748.3076923075,3883533.65,1,-1,1,-0.12255957921209204,False,True,True,False,False
2308,2016-12-20,157.0,158.5,157.0,158.5,1865280,2,2016-11-23,3204405.4,3676187.6153846155,3752142.1,-1,-1,-1,-0.1459797324840123,False,True,True,False,False
2308,2016-12-21,158.5,161.0,157.0,159.5,2769405,2,2016-11-23,3220516.4,3362586.3846153845,3668777.65,1,-1,-1,-0.12218272481026482,False,True,True,False,False
2308,2016-12-22,158.5,159.0,156.0,156.0,2955000,2,2016-12-22,3177779.4,3305685.3076923075,3614872.45,-1,-1,-1,-0.12091520684222212,False,True,True,False,False
2308,2016-12-23,155.5,156.0,155.0,155.0,2012092,2,2016-12-22,2507026.8,3181506.6923076925,3603333.15,-1,-1,-1,-0.30424784619207357,False,True,True,False,False
2308,2016-12-26,156.0,156.0,155.0,155.5,414815,2,2016-12-22,2003318.4,2988256.3846153845,3534198.9,-1,-1,-1,-0.43316195361839993,False,True,True,False,False
2308,2016-12-27,155.5,156.0,154.5,155.0,944978,2,2016-12-22,1819258.0,2587049.6923076925,3421039.25,-1,-1,-1,-0.468214812209477,False,True,True,False,False
2308,2016-12-28,155.5,158.0,155.5,157.5,1718913,2,2016-12-22,1609159.6,2418196.6923076925,3156510.55,-1,-1,-1,-0.4902093389169885,False,True,True,False,False
2308,2016-12-29,157.0,158.5,156.5,157.0,1786144,2,2016-12-22,1375388.4,2423421.076923077,3019589.3,-1,1,-1,-0.5445114340549557,False,True,False,False,False
2308,2016-12-30,158.5,159.5,157.5,159.5,2019959,2,2016-12-22,1376961.8,2357179.4615384615,2778276.2,1,-1,-1,-0.504382681606674,False,True,True,False,False
2308,2017-01-03,159.0,159.5,158.0,158.5,1904683,2,2016-12-22,1674935.4,2296858.923076923,2688774.65,1,-1,-1,-0.37706367471145263,False,True,True,False,False
2308,2017-01-04,159.0,159.5,156.5,157.5,2954450,2,2016-12-22,2076829.8,2280379.3076923075,2655176.45,1,-1,-1,-0.21781853706935372,False,True,True,False,False
2308,2017-01-05,157.5,159.5,157.0,159.0,5102809,2,2016-12-22,2753609.0,2260145.0,2763963.45,1,-1,1,-0.00374623260665774,False,True,True,False,False
2308,2017-01-06,160.5,162.0,159.5,161.5,2780347,2,2016-12-22,2952449.6,2248375.0,2594947.55,1,-1,-1,0.13776850711298594,False,True,True,False,False
2308,2017-01-09,161.5,163.0,160.0,161.5,2019907,3,2017-01-09,2952439.2,2260269.3846153845,2500242.8,-1,1,-1,0.18086099478018713,False,True,False,False,False
2308,2017-01-10,161.5,161.5,159.5,160.5,1514858,3,2017-01-09,2874474.2,2163765.769230769,2490074.35,-1,-1,-1,0.15437284031298115,False,True,True,False,False
2308,2017-01-11,162.0,164.0,160.0,163.5,3929878,3,2017-01-09,3069559.8,2238756.3846153845,2542513.25,1,1,1,0.20729353131198036,True,True,False,False,True
2308,2017-01-12,164.0,170.0,163.5,169.5,11226456,3,2017-01-09,4294289.2,2947553.6153846155,2969393.55,1,1,1,0.44618391859846285,True,True,False,False,True
2308,2017-01-13,169.0,170.0,167.5,169.0,7725089,3,2017-01-09,5283237.6,3509882.3846153845,3197213.75,1,1,1,0.6524505438524402,True,True,False,False,True
2308,2017-01-16,168.0,168.5,166.5,168.0,3457134,3,2017-01-09,5570683.0,3703125.153846154,3101777.7,1,1,-1,0.7959646173225114,True,True,False,False,True
2308,2017-01-17,167.0,169.0,167.0,169.0,1573190,3,2017-01-09,5582349.4,3691915.6923076925,3033769.35,1,-1,-1,0.8400704720680232,True,True,True,False,False
2308,2017-01-18,167.5,169.0,166.5,168.0,2576478,3,2017-01-09,5311669.4,3752710.6153846155,3069329.25,-1,1,1,0.7305635750872932,True,True,False,False,False
2308,2017-01-19,167.5,170.0,166.5,168.5,6244970,3,2017-01-09,4315372.2,4077711.4615384615,3243107.5,-1,1,1,0.33062878735903767,True,True,False,False,False
2308,2017-01-20,170.5,172.0,169.5,170.5,5920810,3,2017-01-09,3954516.4,4386644.307692308,3391398.0,-1,1,1,0.16604314798793895,False,True,False,False,False
2308,2017-01-23,172.5,175.0,171.0,173.5,9099441,3,2017-01-09,5082977.8,4859335.923076923,3745765.45,1,1,1,0.3569930813473652,True,True,False,False,True
2308,2017-01-24,172.0,174.5,172.0,174.0,7319495,3,2017-01-09,6232238.8,5029850.230769231,4090999.45,1,1,1,0.523402502535169,True,True,False,False,True
2308,2017-02-02,179.0,179.5,170.0,170.0,11867843,3,2017-01-09,8090511.8,5728888.384615385,4637142.7,1,1,1,0.744719178040391,True,True,False,False,True
2308,2017-02-03,171.5,172.0,169.5,172.0,3233768,4,2017-02-03,7488271.4,5822262.307692308,4712885.45,-1,1,1,0.5888931482516724,True,True,False,False,False
2308,2017-02-06,172.0,175.0,171.5,175.0,4456789,4,2017-02-03,7195467.2,6048564.692307692,4846417.7,-1,1,1,0.4846981101113097,True,True,False,False,False
2308,2017-02-07,173.0,174.0,172.0,174.0,4710917,4,2017-02-03,6317762.4,6108644.615384615,4980965.6,-1,1,1,0.2683810544686358,True,True,False,False,False
2308,2017-02-08,174.0,175.0,173.0,175.0,3434333,4,2017-02-03,5540730.0,5509250.538461538,5057448.1,-1,-1,1,0.09555844972487226,False,True,True,False,False
2308,2017-02-09,173.0,175.5,172.0,175.0,3515148,4,2017-02-03,3870191.0,5185408.923076923,5085483.0,-1,-1,1,-0.23897277800358396,False,True,True,False,False
2308,2017-02-10,175.0,178.5,174.5,175.0,6799667,5,2017-02-10,4583370.8,5442526.846153846,5170325.9,1,1,1,-0.11352381094584396,False,True,False,False,False
