stock_id,date,open,high,low,close,volume
2303,2016-07-14,12.5,12.5,12.4,12.5,18987800
2303,2016-07-15,12.5,12.55,12.35,12.35,28714428
2303,2016-07-18,12.45,12.5,12.4,12.5,23007194
2303,2016-07-19,12.45,12.5,12.35,12.45,32520195
2303,2016-07-20,12.4,12.45,12.25,12.35,32052546
2303,2016-07-21,12.4,12.5,12.35,12.5,29424503
2303,2016-07-22,12.4,12.5,12.3,12.3,25533899
2303,2016-07-25,12.35,12.45,12.2,12.3,21327369
2303,2016-07-26,12.35,12.4,12.3,12.4,24305919
2303,2016-07-27,12.5,12.6,12.45,12.55,54761837
2303,2016-07-28,12.05,12.15,11.9,12.1,130639164
2303,2016-07-29,12.0,12.05,11.9,11.9,46087262
2303,2016-08-01,11.9,12.0,11.9,11.9,25816007
2303,2016-08-02,11.95,12.05,11.95,11.95,18170498
2303,2016-08-03,11.85,11.9,11.8,11.8,30930004
2303,2016-08-04,11.85,11.9,11.8,11.9,12729687
2303,2016-08-05,11.9,12.0,11.85,11.9,19739722
2303,2016-08-08,12.0,12.0,11.8,11.9,23076105
2303,2016-08-09,11.85,11.95,11.8,11.95,23575148
2303,2016-08-10,11.9,11.95,11.8,11.9,16673948
2303,2016-08-11,11.85,11.95,11.8,11.95,18720165
2303,2016-08-12,11.95,12.0,11.9,12.0,11579198
2303,2016-08-15,11.95,12.0,11.8,11.85,16151875
2303,2016-08-16,11.85,11.9,11.7,11.75,35671176
2303,2016-08-17,11.75,11.8,11.6,11.75,21041955
2303,2016-08-18,11.7,11.75,11.65,11.65,14296770
2303,2016-08-19,11.65,11.7,11.55,11.55,23669126
2303,2016-08-22,11.55,11.6,11.4,11.4,25356733
2303,2016-08-23,11.4,11.5,11.4,11.45,21224748
2303,2016-08-24,11.5,11.55,11.45,11.45,15527080
2303,2016-08-25,11.5,11.85,11.45,11.85,56398766
2303,2016-08-26,11.85,11.85,11.7,11.8,27154841
2303,2016-08-29,11.8,11.8,11.55,11.6,28011159
2303,2016-08-30,11.65,11.7,11.5,11.6,21095375
2303,2016-08-31,11.65,11.65,11.5,11.5,32554141
2303,2016-09-01,11.5,11.55,11.45,11.5,25835630
2303,2016-09-02,11.6,11.6,11.5,11.6,19335867
2303,2016-09-05,11.65,11.7,11.6,11.65,11897530
2303,2016-09-06,11.65,11.75,11.65,11.75,17052772
2303,2016-09-07,11.75,11.9,11.7,11.85,30041075
2303,2016-09-08,11.75,11.8,11.7,11.75,15831271
2303,2016-09-09,11.6,11.7,11.6,11.65,14219253
2303,2016-09-10,11.5,11.6,11.5,11.55,9547843
2303,2016-09-12,11.5,11.6,11.45,11.55,26712606
2303,2016-09-13,11.55,11.6,11.45,11.5,24414752
2303,2016-09-14,11.45,11.55,11.4,11.4,24412195
2303,2016-09-19,11.45,11.7,11.45,11.55,38459106
2303,2016-09-20,11.55,11.6,11.5,11.55,23350996
2303,2016-09-21,11.6,11.8,11.55,11.8,38043893
2303,2016-09-22,11.85,11.85,11.65,11.75,26284436
2303,2016-09-23,11.75,11.75,11.65,11.75,17800703
2303,2016-09-26,11.7,11.75,11.55,11.6,13589172
2303,2016-09-29,11.6,11.75,11.6,11.65,29375344
2303,2016-09-30,11.65,11.65,11.5,11.55,26443294
2303,2016-10-03,11.55,11.65,11.55,11.6,10253743
2303,2016-10-04,11.6,11.6,11.55,11.6,13675685
2303,2016-10-05,11.5,11.6,11.5,11.6,14220647
2303,2016-10-06,11.55,11.6,11.55,11.6,12184773
2303,2016-10-07,11.6,11.6,11.5,11.5,9149453
2303,2016-10-11,11.6,11.7,11.5,11.65,37427662
2303,2016-10-12,11.6,11.65,11.5,11.55,23419521
2303,2016-10-13,11.6,11.6,11.45,11.5,29280802
2303,2016-10-14,11.5,11.7,11.45,11.65,29111896
2303,2016-10-17,11.65,11.65,11.5,11.55,12931068
2303,2016-10-18,11.55,11.65,11.55,11.65,14198390
2303,2016-10-19,11.65,11.7,11.6,11.7,17853011
2303,2016-10-20,11.7,11.7,11.6,11.65,11772087
2303,2016-10-21,11.6,11.7,11.6,11.7,14109028
2303,2016-10-24,11.75,11.75,11.6,11.65,12059221
2303,2016-10-25,11.7,11.75,11.65,11.7,17768133
2303,2016-10-26,11.65,11.7,11.5,11.55,25010114
2303,2016-10-27,11.6,11.65,11.5,11.5,25679610
2303,2016-10-28,11.55,11.7,11.5,11.7,29434405
2303,2016-10-31,11.7,11.8,11.6,11.75,29446319
2303,2016-11-01,11.7,11.8,11.65,11.75,14241546
2303,2016-11-02,11.75,11.75,11.6,11.7,14517792
2303,2016-11-03,11.7,11.75,11.6,11.6,12008434
2303,2016-11-04,11.6,11.65,11.55,11.6,9142741
2303,2016-11-07,11.65,11.7,11.6,11.65,10903794
2303,2016-11-08,11.65,11.7,11.6,11.7,11672749
2303,2016-11-09,11.75,11.75,11.45,11.5,34093183
2303,2016-11-10,11.6,11.65,11.55,11.6,22450893
2303,2016-11-11,11.5,11.55,11.3,11.35,49255512
2303,2016-11-14,11.4,11.5,11.25,11.3,26733487
2303,2016-11-15,11.3,11.4,11.3,11.3,16941854
2303,2016-11-16,11.35,11.4,11.3,11.3,19914157
2303,2016-11-17,11.35,11.45,11.3,11.35,18716418
2303,2016-11-18,11.35,11.4,11.3,11.3,22094305
2303,2016-11-21,11.4,11.55,11.4,11.4,19337338
2303,2016-11-22,11.4,11.45,11.35,11.4,18335231
2303,2016-11-23,11.4,11.45,11.35,11.45,7948742
2303,2016-11-24,11.45,11.45,11.35,11.35,8463422
2303,2016-11-25,11.35,11.4,11.35,11.35,6402407
2303,2016-11-28,11.35,11.4,11.35,11.35,12463990
2303,2016-11-29,11.35,11.4,11.3,11.35,15726459
2303,2016-11-30,11.4,11.4,11.25,11.25,81583636
2303,2016-12-01,11.25,11.35,11.25,11.35,21837244
2303,2016-12-02,11.35,11.35,11.25,11.3,17443125
2303,2016-12-05,11.3,11.3,11.2,11.2,17384739
2303,2016-12-06,11.3,11.4,11.25,11.4,18368996
2303,2016-12-07,11.4,11.4,11.35,11.35,10922590
2303,2016-12-08,11.4,11.45,11.3,11.4,25528927
2303,2016-12-09,11.4,11.4,11.3,11.35,16806369
2303,2016-12-12,11.35,11.4,11.3,11.3,12028391
2303,2016-12-13,11.3,11.35,11.25,11.3,27743204
2303,2016-12-14,11.3,11.35,11.2,11.2,26752477
2303,2016-12-15,11.25,11.35,11.25,11.3,17368587
2303,2016-12-16,11.35,11.4,11.3,11.3,16320909
2303,2016-12-19,11.35,11.35,11.3,11.3,9135835
2303,2016-12-20,11.3,11.35,11.25,11.3,17830657
2303,2016-12-21,11.3,11.35,11.3,11.3,17516859
2303,2016-12-22,11.3,11.35,11.3,11.3,14071770
2303,2016-12-23,11.35,11.4,11.3,11.3,18976080
2303,2016-12-26,11.3,11.35,11.3,11.3,6978626
2303,2016-12-27,11.35,11.35,11.3,11.3,6275194
2303,2016-12-28,11.35,11.4,11.3,11.35,10043870
2303,2016-12-29,11.3,11.4,11.3,11.3,13316069
2303,2016-12-30,11.3,11.4,11.3,11.4,13585513
2303,2017-01-03,11.4,11.4,11.3,11.4,10177659
2303,2017-01-04,11.4,11.4,11.35,11.35,11119880
2303,2017-01-05,11.35,11.45,11.3,11.4,20844127
2303,2017-01-06,11.4,11.65,11.4,11.6,37951970
2303,2017-01-09,11.6,11.75,11.55,11.6,30051835
2303,2017-01-10,11.6,11.65,11.55,11.65,19440600
2303,2017-01-11,11.65,11.7,11.6,11.65,13494630
2303,2017-01-12,11.7,11.8,11.65,11.8,27694259
2303,2017-01-13,11.75,11.8,11.65,11.8,22218632
2303,2017-01-16,11.7,11.75,11.65,11.65,9080935
2303,2017-01-17,11.6,11.75,11.6,11.65,9470932
2303,2017-01-18,11.65,11.7,11.6,11.65,15844646
2303,2017-01-19,11.65,11.7,11.6,11.6,14998863
2303,2017-01-20,11.6,11.7,11.55,11.6,13888521
2303,2017-01-23,11.6,11.65,11.55,11.55,23688080
2303,2017-01-24,11.45,11.5,11.35,11.35,45636172
2303,2017-02-02,11.5,11.55,11.3,11.3,50885759
2303,2017-02-03,11.35,11.4,11.3,11.4,32233669
2303,2017-02-06,11.4,11.5,11.35,11.45,30150749
2303,2017-02-07,11.4,11.55,11.4,11.5,30242367
2303,2017-02-08,11.5,11.55,11.4,11.45,27217415
2303,2017-02-09,11.5,11.55,11.45,11.5,22546813
2303,2017-02-10,11.55,11.6,11.5,11.6,31536067
2303,2017-02-13,11.6,11.7,11.55,11.7,22519589
2303,2017-02-14,11.7,11.75,11.65,11.7,20660859
2303,2017-02-15,11.7,11.75,11.6,11.75,29867620
2303,2017-02-16,11.8,11.9,11.7,11.8,43941928
2303,2017-02-17,11.8,11.8,11.7,11.75,14992110
2303,2017-02-18,11.75,11.8,11.7,11.75,5656628
2303,2017-02-20,11.75,11.8,11.7,11.75,11660531
2303,2017-02-21,11.75,11.75,11.7,11.75,9529283
2303,2017-02-22,11.75,11.8,11.55,11.55,32022411
2303,2017-02-23,11.65,11.8,11.65,11.75,22240845
2303,2017-02-24,11.85,12.85,11.8,12.75,318123184
2303,2017-03-01,12.75,12.85,12.4,12.4,154601750
2303,2017-03-02,12.6,12.65,12.25,12.3,67103993
2303,2017-03-03,12.3,12.4,12.15,12.15,51288277
2303,2017-03-06,12.15,12.2,12.1,12.1,32723202
2303,2017-03-07,12.15,12.65,12.15,12.45,88804689
2303,2017-03-08,12.4,12.45,12.25,12.25,31666710
2303,2017-03-09,12.25,12.3,12.1,12.1,44677224
2303,2017-03-10,12.15,12.2,12.05,12.1,24266633
2303,2017-03-13,12.2,12.25,12.1,12.2,12214816
2303,2017-03-14,12.2,12.25,12.1,12.2,19702896
2303,2017-03-15,12.2,12.3,12.15,12.25,21710209
2303,2017-03-16,12.35,12.45,12.3,12.4,49115182
2303,2017-03-17,12.4,12.45,12.3,12.4,33157142
2303,2017-03-20,12.35,12.35,12.25,12.3,17498632
2303,2017-03-21,12.35,12.35,12.25,12.3,23642170
2303,2017-03-22,12.2,12.25,12.15,12.2,31031710
2303,2017-03-23,12.2,12.45,12.2,12.4,44714244
2303,2017-03-24,12.4,12.45,12.25,12.25,26257871
2303,2017-03-27,12.25,12.4,12.2,12.25,24519678
2303,2017-03-28,12.25,12.3,12.05,12.1,49243871
2303,2017-03-29,12.15,12.2,12.05,12.1,25865008
2303,2017-03-30,12.15,12.3,12.1,12.2,21407965
2303,2017-03-31,12.15,12.2,12.1,12.2,31810599
2303,2017-04-05,12.2,12.3,12.15,12.25,39627527
2303,2017-04-06,12.2,12.25,12.1,12.2,17529590
2303,2017-04-07,12.15,12.2,12.05,12.15,22756138
2303,2017-04-10,12.15,12.25,12.1,12.15,17390008
2303,2017-04-11,12.1,12.2,12.1,12.15,16374674
2303,2017-04-12,12.1,12.15,12.0,12.0,27865089
2303,2017-04-13,12.05,12.15,12.0,12.1,22564625
2303,2017-04-14,12.1,12.1,12.0,12.0,19467318
2303,2017-04-17,12.0,12.05,11.95,12.05,16948297
2303,2017-04-18,12.05,12.3,12.0,12.1,38367190
2303,2017-04-19,12.05,12.1,11.9,11.95,29690081
2303,2017-04-20,11.9,11.95,11.85,11.85,23794289
2303,2017-04-21,11.9,11.95,11.85,11.9,23892277
2303,2017-04-24,11.9,11.95,11.85,11.9,18824587
2303,2017-04-25,11.9,12.05,11.85,12.0,24368284
2303,2017-04-26,12.0,12.1,11.95,12.1,23540318
2303,2017-04-27,12.05,12.15,12.0,12.1,29987710
2303,2017-04-28,12.1,12.1,12.0,12.05,31481413
2303,2017-05-02,12.1,12.15,12.05,12.05,22698433
2303,2017-05-03,12.05,12.2,12.0,12.05,33865767
2303,2017-05-04,12.15,12.2,12.05,12.2,18642420
2303,2017-05-05,12.25,12.25,12.1,12.1,23465099
2303,2017-05-08,12.2,12.25,12.15,12.2,25166115
2303,2017-05-09,12.25,12.3,12.1,12.1,18943402
2303,2017-05-10,12.2,12.3,12.15,12.25,35670134
2303,2017-05-11,12.3,12.3,12.2,12.2,22797700
2303,2017-05-12,12.25,12.3,12.2,12.3,23892657
2303,2017-05-15,12.3,12.3,12.2,12.25,14180453
2303,2017-05-16,12.25,12.25,12.15,12.15,17113479
2303,2017-05-17,12.2,12.25,12.1,12.2,25439501
2303,2017-05-18,12.1,12.25,12.05,12.25,16623220
2303,2017-05-19,12.25,12.3,12.15,12.2,18679113
2303,2017-05-22,12.25,12.3,12.2,12.25,12869551
2303,2017-05-23,12.25,12.35,12.25,12.35,30403679
2303,2017-05-24,12.35,12.45,12.3,12.35,23896614
2303,2017-05-25,12.35,12.45,12.35,12.4,20872925
2303,2017-05-26,12.4,12.45,12.3,12.45,16680361
2303,2017-05-31,12.5,12.55,12.35,12.45,31518697
2303,2017-06-01,12.45,12.5,12.4,12.4,16729135
2303,2017-06-02,12.45,12.5,12.35,12.4,15861954
2303,2017-06-03,12.45,12.45,12.35,12.4,5733226
2303,2017-06-05,12.35,12.45,12.3,12.45,19833089
2303,2017-06-06,12.45,12.45,12.35,12.45,11596394
2303,2017-06-07,12.45,12.5,12.4,12.45,17606298
2303,2017-06-08,12.35,12.45,12.35,12.35,17652975
2303,2017-06-09,12.35,12.45,12.25,12.25,23368819
2303,2017-06-12,12.2,12.25,12.15,12.15,18811106
2303,2017-06-13,12.2,12.25,12.1,12.2,18400605
2303,2017-06-14,12.25,12.25,12.0,12.15,23818919
2303,2017-06-15,12.1,12.2,12.1,12.2,15676557
2303,2017-06-16,12.2,12.25,12.15,12.2,22341292
2303,2017-06-19,12.2,12.25,12.15,12.25,17387303
2303,2017-06-20,12.25,12.3,12.2,12.3,10463389
2303,2017-06-21,12.25,12.55,12.2,12.4,74633765
2303,2017-06-22,12.45,12.5,12.3,12.4,18503737
2303,2017-06-23,12.45,12.95,12.4,12.8,176325380
2303,2017-06-26,12.85,13.45,12.85,13.3,190887981
2303,2017-06-27,13.4,13.6,13.15,13.15,105334918
2303,2017-06-28,13.5,14.45,13.5,14.45,517994402
2303,2017-06-29,15.1,15.25,14.7,14.75,439590004
2303,2017-06-30,14.55,14.8,14.5,14.75,225871784
2303,2017-07-03,14.8,14.85,14.35,14.4,150889143
2303,2017-07-04,14.45,14.6,14.2,14.2,99895782
2303,2017-07-05,14.3,14.45,14.25,14.4,116244849
2303,2017-07-06,14.45,14.45,14.25,14.45,66013899
2303,2017-07-07,14.4,14.45,14.3,14.35,78876471
2303,2017-07-10,14.45,14.5,14.25,14.3,136523011
2303,2017-07-11,13.8,14.1,13.75,14.1,96298119
2303,2017-07-12,14.15,14.25,14.1,14.2,73168955
2303,2017-07-13,14.35,14.9,14.25,14.85,217680825
2303,2017-07-14,14.9,14.9,14.55,14.55,85412974
2303,2017-07-17,14.7,14.7,14.35,14.45,46586300
2303,2017-07-18,14.4,14.45,14.35,14.45,39035312
