stock_id,date,open,high,low,close,volume
2317,2016-09-01,87.2,87.8,86.8,87.4,103889999
2317,2016-09-02,76.6,77.9,76.3,77.2,158664535
2317,2016-09-05,77.9,78.4,77.6,78.2,44625629
2317,2016-09-06,78.8,79.9,78.6,79.8,51022095
2317,2016-09-07,80.4,80.8,79.5,79.5,59399913
2317,2016-09-08,79.6,79.7,78.5,78.5,50257398
2317,2016-09-09,77.8,77.9,77.5,77.7,36760350
2317,2016-09-10,76.8,78.3,76.7,78.0,23404331
2317,2016-09-12,78.0,78.2,77.5,77.5,31237702
2317,2016-09-13,78.3,78.5,76.8,77.2,37723869
2317,2016-09-14,77.2,78.2,77.2,77.4,43959603
2317,2016-09-19,79.9,80.5,79.2,80.4,76667029
2317,2016-09-20,80.5,80.7,80.0,80.2,41417392
2317,2016-09-21,79.9,80.1,79.3,80.0,29174757
2317,2016-09-22,80.3,80.8,79.3,79.6,31624566
2317,2016-09-23,79.9,80.0,79.4,79.8,30788582
2317,2016-09-26,79.1,79.4,78.6,78.9,32605029
2317,2016-09-29,79.8,80.0,79.3,79.8,49890235
2317,2016-09-30,79.2,79.5,79.0,79.0,33180637
