stock_id,date,open,high,low,close,volume
1436,2018-04-02,40.5,40.5,40.1,40.25,15387
1436,2018-04-03,39.9,40.1,39.85,39.95,16100
1436,2018-04-09,39.95,40.6,39.95,40.3,71131
1436,2018-04-10,40.1,40.25,39.75,39.85,68122
1436,2018-04-11,39.8,40.0,39.6,40.0,68182
1436,2018-04-12,39.9,40.05,39.75,40.05,64601
1436,2018-04-13,39.85,40.0,39.35,39.55,29060
1436,2018-04-16,39.65,39.9,39.5,39.7,63455
1436,2018-04-17,39.85,39.9,39.4,39.85,65050
1436,2018-04-18,39.9,39.9,39.65,39.85,16000
1436,2018-04-19,39.75,39.8,39.55,39.7,24209
1436,2018-04-20,39.65,39.65,39.5,39.6,24073
1436,2018-04-23,39.7,39.8,39.55,39.6,26748
1436,2018-04-24,39.5,39.55,39.4,39.5,20051
1436,2018-04-25,39.5,39.65,39.1,39.1,20000
1436,2018-04-26,39.2,39.2,39.1,39.1,21060
1436,2018-04-27,39.1,39.4,38.85,39.4,15458
1436,2018-04-30,39.4,39.5,39.35,39.5,16742
