stock_id,date,open,high,low,close,volume
6657,2023-06-12,61.5,65.5,58.6,65.1,3605882
6657,2023-06-13,65.5,65.8,62.1,63.6,1475397
6657,2023-06-14,62.6,63.2,60.1,60.7,1537886
6657,2023-06-15,61.0,61.6,60.5,61.1,461420
6657,2023-06-16,61.2,61.2,59.5,59.6,762414
6657,2023-06-19,59.7,60.0,56.8,57.4,1190678
6657,2023-06-20,57.0,63.0,55.4,61.4,1300275
6657,2023-06-21,60.4,62.3,60.0,62.1,508915
6657,2023-06-26,62.5,66.0,62.3,63.9,1213062
6657,2023-06-27,63.5,70.2,63.3,70.2,2506012
6657,2023-06-28,72.0,77.2,72.0,77.2,2548877
6657,2023-06-29,78.0,83.8,76.2,80.9,3747374
6657,2023-06-30,79.5,79.8,76.2,78.0,1923741
