stock_id,eps,op_income,net_income,revenue,gross_profit,year,season
1623,4.33,367855.0,280064.0,1862335.0,408434.0,2026,1
1626,-1.11,-142303.0,-166994.0,1835215.0,245396.0,2026,1
1702,0.12,68282.0,91243.0,5815363.0,1402332.0,2026,1
1707,1.18,335331.0,286455.0,2277961.0,1587040.0,2026,1
1708,1.11,259013.0,277585.0,1553624.0,474907.0,2026,1
1709,0.55,320616.0,264804.0,2424471.0,492933.0,2026,1
1710,-0.15,-176669.0,-211190.0,5345825.0,88577.0,2026,1
1711,0.09,37488.0,49650.0,2045450.0,440105.0,2026,1
1712,0.67,366591.0,285540.0,4795226.0,1470661.0,2026,1
1713,1.36,-12149.0,205623.0,112434.0,11544.0,2026,1
1714,0.23,490214.0,404305.0,7139550.0,802314.0,2026,1
1717,0.37,534996.0,429777.0,10243036.0,2269956.0,2026,1
1720,1.3,343566.0,298593.0,1651875.0,720594.0,2026,1
1721,-0.36,-63599.0,-65847.0,393220.0,-22155.0,2026,1
1722,0.19,-48610.0,184554.0,3750158.0,262063.0,2026,1
1723,0.77,181223.0,178879.0,1277807.0,319750.0,2026,1
1725,0.23,47412.0,41596.0,2199773.0,105909.0,2026,1
1726,2.03,373182.0,328089.0,2651076.0,769724.0,2026,1
1727,0.28,43151.0,35899.0,519337.0,93230.0,2026,1
1730,1.48,113396.0,102761.0,651549.0,329960.0,2026,1
1731,0.43,74754.0,57752.0,452346.0,281778.0,2026,1
1732,0.35,13861.0,15061.0,170503.0,71320.0,2026,1
1733,0.81,87211.0,81370.0,519723.0,175664.0,2026,1
1734,0.39,91276.0,68246.0,826628.0,362449.0,2026,1
1735,0.2,29175.0,19691.0,599713.0,115514.0,2026,1
1736,0.08,-92539.0,24124.0,11791948.0,6052382.0,2026,1
1737,0.47,121499.0,94456.0,789500.0,318972.0,2026,1
1752,0.32,70757.0,32020.0,529627.0,187509.0,2026,1
1760,0.6,83218.0,51743.0,519291.0,269380.0,2026,1
1762,1.64,79612.0,90601.0,361225.0,150582.0,2026,1
1773,2.02,710998.0,605748.0,3044317.0,1143154.0,2026,1
1776,0.35,27030.0,22896.0,275332.0,63545.0,2026,1
1783,0.59,58409.0,52793.0,190868.0,134561.0,2026,1
1786,0.29,21302.0,21956.0,205322.0,145204.0,2026,1
1789,0.02,8488.0,16529.0,659708.0,221535.0,2026,1
1795,2.18,1959197.0,567201.0,8644409.0,4385622.0,2026,1
1802,0.2,807475.0,585453.0,10244189.0,1969491.0,2026,1
1805,0.14,19521.0,18368.0,103694.0,36611.0,2026,1
1806,-0.1,-42730.0,-38964.0,663911.0,107092.0,2026,1
1808,1.06,1229561.0,942283.0,5392216.0,1474911.0,2026,1
1809,0.05,-256.0,-389.0,592290.0,114707.0,2026,1
1810,3.64,-198009.0,1094013.0,1034852.0,179603.0,2026,1
1817,1.21,117537.0,88416.0,611528.0,237424.0,2026,1
1903,-0.07,-8436.0,-18980.0,39188.0,25859.0,2026,1
1904,0.56,696170.0,624347.0,10422205.0,2150150.0,2026,1
1905,-0.16,-214982.0,-176885.0,4394312.0,230376.0,2026,1
1906,-0.03,17339.0,-4159.0,824072.0,66019.0,2026,1
1907,0.13,-77218.0,256580.0,17964361.0,2424583.0,2026,1
1909,-0.02,15988.0,-29778.0,10760215.0,1109471.0,2026,1
2002,-0.16,-620543.0,-1860153.0,79161889.0,2637098.0,2026,1
2006,1.66,1390762.0,1218141.0,13602390.0,2004381.0,2026,1
2007,-0.45,-140810.0,-241218.0,1050591.0,-88469.0,2026,1
2008,0.13,34264.0,23924.0,349981.0,60260.0,2026,1
2009,0.21,74091.0,76674.0,799069.0,89698.0,2026,1
2010,0.57,464114.0,374039.0,6434872.0,682639.0,2026,1
2012,-0.12,133.0,-27833.0,1798919.0,203878.0,2026,1
2013,0.66,136475.0,132703.0,4623919.0,225811.0,2026,1
2014,-0.1,-134367.0,-147234.0,4514131.0,-42915.0,2026,1
2015,0.91,589291.0,525964.0,6404574.0,820478.0,2026,1
2017,-0.14,-77730.0,-84500.0,670622.0,17725.0,2026,1
2020,0.4,150605.0,107122.0,1019550.0,227468.0,2026,1
2022,-0.09,-215.0,-22415.0,3459605.0,219407.0,2026,1
2023,-0.4,85956.0,-838078.0,16315401.0,1394040.0,2026,1
2024,0.16,5660.0,15606.0,233432.0,19546.0,2026,1
2025,0.47,71616.0,81289.0,378787.0,84115.0,2026,1
2027,1.17,5633209.0,3512537.0,31174326.0,8517820.0,2026,1
2028,0.15,68794.0,48349.0,2350263.0,118687.0,2026,1
2029,0.42,145201.0,140682.0,3111785.0,440347.0,2026,1
2030,0.61,208556.0,168547.0,2637279.0,397354.0,2026,1
2031,0.22,427931.0,79808.0,4589073.0,567832.0,2026,1
2032,0.49,60930.0,64029.0,783716.0,93297.0,2026,1
2033,0.09,8642.0,7461.0,175517.0,27282.0,2026,1
2034,0.0,35902.0,1778.0,2833548.0,238436.0,2026,1
2038,0.16,-9112.0,26658.0,1937498.0,36879.0,2026,1
