stock_id,eps,op_income,net_income,revenue,gross_profit,year,season
1530,-4.07,-61842.0,-394017.0,1036303.0,133665.0,2025,2
1531,-0.41,6278.0,-74331.0,799626.0,168776.0,2025,2
1532,-0.13,181200.0,-3472.0,6062350.0,1414266.0,2025,2
1533,-0.61,17115.0,-54254.0,1729269.0,542566.0,2025,2
1535,1.87,216042.0,231560.0,5539453.0,500691.0,2025,2
1536,-1.91,-199841.0,-534695.0,2365285.0,131737.0,2025,2
1537,3.7,468474.0,303411.0,3414045.0,744021.0,2025,2
1538,0.46,-24090.0,14964.0,60901.0,11423.0,2025,2
1539,-0.42,22313.0,-27734.0,723146.0,70617.0,2025,2
1540,0.13,76420.0,10974.0,290359.0,113212.0,2025,2
1541,0.21,143746.0,16804.0,1943237.0,377446.0,2025,2
1558,2.02,376939.0,265520.0,4224322.0,1103605.0,2025,2
1560,3.78,633574.0,569294.0,3886390.0,1227309.0,2025,2
1563,1.28,442174.0,289140.0,3633072.0,884766.0,2025,2
1568,0.54,92970.0,55054.0,542499.0,182470.0,2025,2
1582,1.89,471751.0,296357.0,4397519.0,1093563.0,2025,2
1583,-8.63,-98122.0,-1158873.0,1879731.0,332996.0,2025,2
1587,0.07,24714.0,5232.0,1198763.0,238228.0,2025,2
1589,-2.71,-291936.0,-360032.0,3750325.0,244207.0,2025,2
1590,19.86,5004152.0,3972646.0,17048892.0,7693164.0,2025,2
1597,0.17,53946.0,14747.0,524985.0,226869.0,2025,2
1598,-1.61,-193355.0,-298721.0,3166361.0,1177670.0,2025,2
1603,1.83,337462.0,290469.0,2850720.0,419888.0,2025,2
1604,0.93,265676.0,359893.0,4892049.0,924745.0,2025,2
1605,0.29,1447743.0,974219.0,91274078.0,7082209.0,2025,2
1608,1.01,551696.0,388485.0,5800473.0,666377.0,2025,2
1609,1.18,1419472.0,1076629.0,15156269.0,2220412.0,2025,2
1611,-0.02,33882.0,-5841.0,563195.0,166328.0,2025,2
1612,1.49,485326.0,471585.0,4026778.0,601125.0,2025,2
1614,0.38,82757.0,99247.0,2886396.0,503565.0,2025,2
1615,2.28,494608.0,426125.0,2864352.0,608500.0,2025,2
1616,1.65,253292.0,312691.0,2539321.0,393208.0,2025,2
1617,-0.47,-3425.0,-81158.0,1603882.0,122451.0,2025,2
1618,2.25,421258.0,433613.0,2652367.0,510660.0,2025,2
1623,6.51,502161.0,390620.0,3238610.0,618344.0,2025,2
1626,0.51,30972.0,75908.0,5073388.0,1022000.0,2025,2
1702,0.7,367513.0,288047.0,11626549.0,2935579.0,2025,2
1707,3.22,854184.0,742484.0,4821303.0,3613265.0,2025,2
1708,1.13,511741.0,282272.0,2967222.0,902413.0,2025,2
1709,0.53,351582.0,250886.0,4815909.0,703822.0,2025,2
1710,-0.3,-257190.0,-355473.0,11949612.0,314508.0,2025,2
1711,-0.06,280.0,-44591.0,3927973.0,824214.0,2025,2
1712,1.51,780094.0,637448.0,9861715.0,3041527.0,2025,2
1713,1.38,-28092.0,207596.0,210788.0,8522.0,2025,2
1714,0.2,337595.0,498987.0,10943255.0,915359.0,2025,2
1717,0.6,978241.0,733438.0,20465385.0,4221972.0,2025,2
1720,2.19,662002.0,532251.0,3467949.0,1435436.0,2025,2
1721,-0.89,-141741.0,-163643.0,890041.0,-47638.0,2025,2
1722,0.54,163706.0,530258.0,6343172.0,747809.0,2025,2
1723,1.61,353871.0,374438.0,3123081.0,630841.0,2025,2
1725,0.08,58298.0,14920.0,4282152.0,170284.0,2025,2
1726,2.76,581416.0,446537.0,5016317.0,1291101.0,2025,2
1727,0.01,-298.0,1646.0,970379.0,105544.0,2025,2
1730,2.23,193546.0,158363.0,1231050.0,618475.0,2025,2
1731,0.79,126976.0,105537.0,796989.0,509730.0,2025,2
1732,0.07,20998.0,3146.0,336633.0,136799.0,2025,2
1733,0.91,99462.0,90748.0,1068701.0,299559.0,2025,2
1734,1.0,211942.0,174675.0,1618564.0,691936.0,2025,2
1735,0.0,29602.0,271.0,1183914.0,203929.0,2025,2
1736,1.28,921862.0,388318.0,22915176.0,11839312.0,2025,2
1737,0.92,246490.0,178239.0,1676386.0,696209.0,2025,2
1752,1.23,181265.0,123954.0,1121187.0,420387.0,2025,2
1760,0.77,135972.0,66196.0,985306.0,530662.0,2025,2
1762,-1.08,-68148.0,-60014.0,536991.0,89751.0,2025,2
1773,3.18,1130325.0,953051.0,5603109.0,1873761.0,2025,2
1776,0.03,-3752.0,-4723.0,554377.0,76106.0,2025,2
1783,1.18,121409.0,106036.0,386002.0,263410.0,2025,2
1786,0.57,93553.0,40831.0,413822.0,294957.0,2025,2
1789,0.1,120491.0,80224.0,1433886.0,547532.0,2025,2
1795,8.29,3218432.0,2163694.0,9476809.0,5708445.0,2025,2
1802,-0.43,-293911.0,-1322615.0,19975729.0,2088779.0,2025,2
1805,0.14,17868.0,17812.0,97014.0,42291.0,2025,2
1806,0.07,84618.0,28425.0,1778328.0,414041.0,2025,2
1808,-0.23,-232333.0,-229966.0,68868.0,18520.0,2025,2
1809,0.09,14307.0,12336.0,1200346.0,237392.0,2025,2
1810,0.0,-15639.0,2623.0,2376844.0,610064.0,2025,2
1817,1.54,149911.0,111637.0,1288204.0,462156.0,2025,2
1903,-0.22,-23301.0,-56667.0,77404.0,51577.0,2025,2
1904,0.03,740053.0,24237.0,21051328.0,3544486.0,2025,2
1905,-0.57,-708152.0,-614960.0,9566706.0,386073.0,2025,2
1906,-0.38,22196.0,-57516.0,1599304.0,131659.0,2025,2
1907,-0.04,-446339.0,-110303.0,36249016.0,4777298.0,2025,2
1909,-0.43,-120723.0,-574724.0,21414082.0,1998384.0,2025,2
2002,-0.11,-1243478.0,-1503339.0,168266928.0,5183083.0,2025,2
2006,3.01,3128202.0,2215018.0,30174737.0,4431092.0,2025,2
2007,-0.97,-326330.0,-517091.0,3085981.0,-226320.0,2025,2
2008,0.38,74500.0,72797.0,995071.0,161942.0,2025,2
2009,-0.21,-64557.0,-74237.0,1401782.0,-32609.0,2025,2
2010,1.16,857765.0,760229.0,11960386.0,1338637.0,2025,2
2012,0.13,220796.0,77501.0,4334918.0,630784.0,2025,2
2013,1.37,319839.0,273302.0,10918050.0,505667.0,2025,2
2014,-0.73,-1226528.0,-1048870.0,11120820.0,-1004811.0,2025,2
2015,1.96,1314070.0,1139968.0,15812421.0,1756275.0,2025,2
2017,-0.07,-150493.0,-66482.0,1421231.0,51331.0,2025,2
2020,1.07,152495.0,287281.0,2138062.0,384972.0,2025,2
2022,-0.03,67566.0,40296.0,4243113.0,481419.0,2025,2
2023,-0.86,259671.0,-1884282.0,36642628.0,3041560.0,2025,2
2024,-0.08,6625.0,-7770.0,506779.0,35768.0,2025,2
2025,-0.72,-190514.0,-124010.0,377474.0,-166961.0,2025,2
2027,1.09,6591405.0,3166712.0,51499716.0,12110343.0,2025,2
2028,0.22,108172.0,70903.0,4578260.0,210994.0,2025,2
2029,0.53,241625.0,175246.0,7450625.0,843593.0,2025,2
2030,0.05,132715.0,14736.0,5200144.0,503248.0,2025,2
2031,2.07,464787.0,694417.0,9644612.0,745559.0,2025,2
2032,0.12,-20012.0,15771.0,1520925.0,27904.0,2025,2
2033,0.16,16333.0,13312.0,361918.0,52480.0,2025,2
2034,-0.08,78118.0,-40589.0,6959839.0,549431.0,2025,2
2038,0.23,51119.0,34855.0,4995124.0,156390.0,2025,2
2049,1.75,917320.0,561068.0,11764271.0,3504230.0,2025,2
2059,32.8,5689415.0,3125576.0,8182933.0,6284439.0,2025,2
2062,0.32,30353.0,62960.0,3041366.0,310070.0,2025,2
2069,0.72,199869.0,119585.0,5326965.0,501544.0,2025,2
2072,5.21,1073127.0,885637.0,5416410.0,1268131.0,2025,2
2101,-0.46,374466.0,-382973.0,4518867.0,1010574.0,2025,2
2102,-2.37,-86148.0,-1090138.0,137796.0,21639.0,2025,2
2103,0.32,537624.0,341704.0,19505258.0,1951382.0,2025,2
2104,-0.53,-869916.0,-519023.0,8253630.0,-134396.0,2025,2
2105,0.73,3679824.0,2356814.0,46151201.0,10308634.0,2025,2
2106,-0.02,297139.0,-16845.0,17763006.0,3263148.0,2025,2
2107,0.93,174730.0,281339.0,696800.0,270405.0,2025,2
2108,0.33,333893.0,311272.0,4897675.0,1015015.0,2025,2
2109,0.51,291964.0,190578.0,2360523.0,529198.0,2025,2
2114,2.59,236678.0,202174.0,750883.0,302341.0,2025,2
2115,1.24,164629.0,129894.0,1553314.0,348004.0,2025,2
2201,0.53,3042980.0,1918001.0,35562764.0,11949115.0,2025,2
2204,2.44,600251.0,1403515.0,16400158.0,2614018.0,2025,2
2206,3.06,3315140.0,2641474.0,32296944.0,6940428.0,2025,2
2208,-1.98,-2956664.0,-2530145.0,13837825.0,-2588880.0,2025,2
2211,4.49,1835104.0,2111808.0,7511594.0,2120326.0,2025,2
2227,-1.07,-278100.0,-319564.0,8223075.0,786109.0,2025,2
2228,2.93,262352.0,233446.0,2515994.0,610712.0,2025,2
2231,-0.33,81639.0,-196421.0,1701707.0,656274.0,2025,2
2233,3.3,231009.0,197419.0,1715342.0,535509.0,2025,2
2236,0.72,68745.0,8370.0,4581875.0,521628.0,2025,2
2239,-2.52,-273262.0,-339497.0,9391288.0,929980.0,2025,2
2241,-0.36,-96725.0,-48335.0,321734.0,-17243.0,2025,2
2243,0.38,32277.0,26326.0,738064.0,98107.0,2025,2
2247,11.0,1087327.0,888194.0,27888976.0,3084574.0,2025,2
2248,2.12,106612.0,96334.0,898705.0,265682.0,2025,2
2250,2.2,102558.0,74971.0,1724473.0,301667.0,2025,2
2254,0.18,33721.0,11340.0,318980.0,101515.0,2025,2
2258,-0.68,-1296404.0,-1180729.0,2939984.0,591683.0,2025,2
2301,2.89,7401921.0,6609220.0,76837936.0,17163710.0,2025,2
2302,0.02,63762.0,3841.0,410001.0,155348.0,2025,2
2303,1.34,20605613.0,16591221.0,116616614.0,32324743.0,2025,2
2305,-0.11,-2269.0,-1304.0,352109.0,143360.0,2025,2
2308,9.31,32704774.0,27377052.0,242954492.0,81837285.0,2025,2
2312,0.55,2112516.0,1057611.0,79352145.0,5120147.0,2025,2
2313,1.8,3332149.0,2144730.0,34930372.0,6192134.0,2025,2
2314,-1.3,-392065.0,-327737.0,568918.0,-21125.0,2025,2
2316,5.61,-275889.0,1018716.0,1645460.0,-78494.0,2025,2
2317,6.23,103096179.0,95370317.0,3437783609.0,214077423.0,2025,2
2321,-0.39,-838.0,-3820.0,370481.0,112164.0,2025,2
2323,-0.46,-23735.0,-508651.0,3408582.0,841397.0,2025,2
2324,0.61,5329769.0,3567785.0,379541136.0,21028612.0,2025,2
2327,20.51,13506599.0,10575050.0,63875083.0,22738120.0,2025,2
2328,0.88,652318.0,533786.0,11447475.0,1352939.0,2025,2
2329,0.81,616645.0,574472.0,9341364.0,1326384.0,2025,2
2330,29.31,870504446.0,758226085.0,1773045533.0,1040764314.0,2025,2
2331,0.93,53389.0,515991.0,8929347.0,1073407.0,2025,2
2332,-0.51,-123052.0,-255608.0,6487328.0,1590415.0,2025,2
2337,-1.16,-2161246.0,-2148507.0,12936718.0,2150643.0,2025,2
2338,-3.05,-249732.0,-824872.0,3217890.0,296740.0,2025,2
2340,-1.64,-622344.0,-775031.0,2117615.0,-5343.0,2025,2
2342,-0.2,16441.0,-30970.0,1077462.0,208050.0,2025,2
2344,-0.53,-2260389.0,-2617901.0,41010574.0,9884384.0,2025,2
2345,18.18,14021704.0,10138509.0,103355359.0,19511391.0,2025,2
2347,1.88,3250750.0,3375407.0,184717227.0,8016562.0,2025,2
2348,3.26,900456.0,543353.0,3246058.0,1256071.0,2025,2
2349,-0.22,9300.0,-144194.0,3965280.0,558404.0,2025,2
2351,0.39,218054.0,83941.0,5120855.0,640580.0,2025,2
2352,0.44,1760754.0,963922.0,103210965.0,17248892.0,2025,2
2353,0.53,1772666.0,2019564.0,127869621.0,13206982.0,2025,2
2354,1.06,928372.0,1470471.0,71224059.0,2515565.0,2025,2
2355,0.77,281843.0,305788.0,7931259.0,926469.0,2025,2
2356,1.09,7108017.0,3898479.0,343611725.0,18915389.0,2025,2
2357,30.42,20414574.0,24109663.0,335699473.0,50568918.0,2025,2
2359,-0.93,41211.0,-163226.0,2257809.0,481250.0,2025,2
2360,9.67,4361471.0,4163279.0,13320446.0,8372524.0,2025,2
2362,0.03,1014179.0,19621.0,9750704.0,2375893.0,2025,2
2363,1.2,-100780.0,596280.0,1106054.0,410861.0,2025,2
2364,1.74,107198.0,69937.0,763846.0,295286.0,2025,2
2365,0.03,21074.0,5598.0,467071.0,192265.0,2025,2
2367,0.69,715421.0,491867.0,8645499.0,1702545.0,2025,2
2368,7.08,5410913.0,3446913.0,25915629.0,7871424.0,2025,2
2369,-0.66,-256540.0,-261024.0,2576445.0,-70751.0,2025,2
2371,0.36,1193680.0,555623.0,23551874.0,4214981.0,2025,2
2373,1.78,375324.0,426291.0,5252226.0,2438771.0,2025,2
2374,0.71,347684.0,170986.0,3826176.0,1093904.0,2025,2
2375,1.42,261557.0,154130.0,2770738.0,562144.0,2025,2
2376,9.2,9532742.0,6759916.0,168005546.0,18113257.0,2025,2
2377,2.86,3075400.0,2419947.0,114856981.0,12310991.0,2025,2
2379,16.91,8911728.0,8670623.0,66936759.0,34086381.0,2025,2
2380,0.73,72211.0,157979.0,1336419.0,502335.0,2025,2
2382,9.43,45003270.0,36772555.0,989793642.0,74015885.0,2025,2
2383,20.03,9183320.0,6944760.0,44187758.0,13419541.0,2025,2
2385,5.15,4062119.0,4163563.0,47775559.0,8650411.0,2025,2
2387,1.17,557786.0,186564.0,9373567.0,1382975.0,2025,2
2388,-1.14,-646320.0,-622245.0,4176932.0,1087861.0,2025,2
2390,0.2,-13314.0,38050.0,352125.0,76510.0,2025,2
2392,-1.83,-5031142.0,-5832753.0,42753591.0,-552011.0,2025,2
2393,2.05,1406657.0,918577.0,10095939.0,3154489.0,2025,2
2395,5.47,6047329.0,4661128.0,35187042.0,14160653.0,2025,2
2397,1.82,421761.0,278498.0,5499224.0,1497279.0,2025,2
2399,-0.28,-78148.0,-49152.0,950861.0,54860.0,2025,2
2401,-0.12,73272.0,90316.0,3247807.0,1536479.0,2025,2
2402,1.26,439750.0,381834.0,5239099.0,990787.0,2025,2
2404,17.96,4933565.0,3468872.0,26302707.0,5816224.0,2025,2
2405,-0.15,-31442.0,-55918.0,839065.0,342483.0,2025,2
2406,-0.76,-386214.0,-764772.0,2389112.0,158698.0,2025,2
2408,-1.95,-7656522.0,-6042752.0,17714034.0,-3238515.0,2025,2
2409,0.69,2644028.0,5163501.0,141338620.0,18140437.0,2025,2
2412,2.57,25067757.0,20800437.0,112538805.0,43380450.0,2025,2
2413,-0.95,-33185.0,-120945.0,1563237.0,221739.0,2025,2
2414,1.59,365367.0,275562.0,13908068.0,1109742.0,2025,2
2415,0.71,133554.0,78646.0,1122558.0,285212.0,2025,2
2417,-0.96,-62357.0,-144697.0,1649279.0,913886.0,2025,2
2419,-0.27,-19925.0,-14864.0,4288481.0,701489.0,2025,2
2420,1.74,315643.0,265794.0,1124772.0,507412.0,2025,2
2421,3.1,1230475.0,846273.0,8825430.0,2641458.0,2025,2
2423,1.2,256652.0,174404.0,1373316.0,744200.0,2025,2
2424,-0.7,-48464.0,-36384.0,102267.0,20274.0,2025,2
2425,-1.42,-20994.0,-171515.0,1565508.0,95332.0,2025,2
2426,-0.07,6990.0,-21956.0,1271555.0,175642.0,2025,2
2427,0.85,237005.0,167228.0,3146530.0,808872.0,2025,2
2428,5.23,1015161.0,661315.0,3951014.0,1601207.0,2025,2
2429,-0.69,-65004.0,-61059.0,201485.0,6132.0,2025,2
2430,0.29,74731.0,34177.0,8861637.0,1329681.0,2025,2
2431,-0.31,-50844.0,-34021.0,221683.0,1082.0,2025,2
2432,0.5,32819.0,31166.0,1471620.0,175482.0,2025,2
2433,1.1,200442.0,168176.0,1346660.0,482105.0,2025,2
2434,-0.14,-27359.0,-5282.0,22578.0,-1690.0,2025,2
2436,0.29,166158.0,51027.0,1724013.0,520938.0,2025,2
2438,-0.56,-32687.0,-46962.0,218849.0,63227.0,2025,2
2439,1.43,348370.0,503810.0,19184746.0,2303801.0,2025,2
2440,-0.2,12462.0,-28309.0,1763330.0,71081.0,2025,2
2441,1.88,1441370.0,1066850.0,8217500.0,1754018.0,2025,2
2442,0.54,144832.0,142296.0,711486.0,246085.0,2025,2
2444,-1.08,-57929.0,-109914.0,600439.0,33116.0,2025,2
2449,5.29,3698857.0,3454401.0,15677364.0,5421940.0,2025,2
2450,0.77,107705.0,198908.0,14869658.0,1614783.0,2025,2
2451,1.85,1259714.0,794166.0,6213284.0,1969090.0,2025,2
2453,1.48,180906.0,147904.0,3181673.0,807099.0,2025,2
2454,35.92,59432264.0,57593358.0,303680808.0,147687142.0,2025,2
2455,1.05,301054.0,193596.0,1507750.0,562216.0,2025,2
2457,-1.1,-485696.0,-468864.0,4674355.0,862628.0,2025,2
2458,3.15,1529359.0,825011.0,6150602.0,3020093.0,2025,2
2459,2.76,264847.0,297840.0,2350577.0,583079.0,2025,2
2460,-1.12,-155526.0,-186043.0,1473658.0,25693.0,2025,2
2461,-0.42,-2074.0,-80306.0,2581197.0,565047.0,2025,2
2462,-0.52,77676.0,-78339.0,2066485.0,296910.0,2025,2
2464,-0.59,21239.0,-116685.0,3364854.0,645530.0,2025,2
2465,0.52,36299.0,54557.0,1556434.0,245668.0,2025,2
2466,-1.29,-149549.0,-221196.0,447530.0,3385.0,2025,2
2467,2.38,453059.0,379322.0,2819153.0,1193900.0,2025,2
2468,0.5,34657.0,35237.0,1443069.0,125091.0,2025,2
2471,0.39,42740.0,18690.0,438541.0,158713.0,2025,2
2472,2.9,1116339.0,732045.0,5606203.0,1745213.0,2025,2
2474,2.91,1768235.0,1997859.0,9434621.0,3072114.0,2025,2
2476,1.1,546896.0,292703.0,3457947.0,1032157.0,2025,2
2477,0.97,47087.0,145047.0,1175519.0,304712.0,2025,2
2478,1.49,301224.0,215395.0,2715098.0,594945.0,2025,2
2480,4.16,525432.0,442013.0,4247469.0,1027398.0,2025,2
2481,1.38,573117.0,617033.0,6471760.0,1973908.0,2025,2
2482,-0.87,-44396.0,-67808.0,253123.0,101790.0,2025,2
2483,0.75,-67921.0,82081.0,890619.0,77130.0,2025,2
2484,0.13,49950.0,20405.0,1247348.0,218976.0,2025,2
2485,-1.29,-379450.0,-438668.0,1073926.0,-131040.0,2025,2
2486,-0.06,70542.0,-14187.0,2948854.0,395851.0,2025,2
2488,1.9,164720.0,151820.0,1298039.0,317557.0,2025,2
2489,0.32,244922.0,220620.0,11748146.0,1241966.0,2025,2
2491,-0.59,-70814.0,-88949.0,87881.0,16307.0,2025,2
2492,0.76,1039297.0,526157.0,18294501.0,3122682.0,2025,2
2493,1.99,355252.0,227822.0,1837898.0,566848.0,2025,2
2495,-0.3,27162.0,-81138.0,543076.0,243533.0,2025,2
2496,2.28,56232.0,42714.0,404454.0,211381.0,2025,2
2497,0.59,212320.0,72939.0,2129475.0,555607.0,2025,2
2498,4.0,-1979975.0,3338951.0,1403324.0,519789.0,2025,2
